id,news_keywords,end,entity_group,score,start,word
163,Polizei,,,,,
163,Bild-Zeitung,12.0,ORG,0.9993316531181335,0.0,Bild-Zeitung
163,Asylmißbrauch,,,,,
163,Grenzkontrollen,,,,,
165,Nancy Pelosi,12.0,PER,0.9980157017707825,0.0,Nancy Pelosi
165,Donald Trump,12.0,PER,0.9985562562942505,0.0,Donald Trump
165,Bundeskanzler,,,,,
165,Sebastian Kurz,14.0,PER,0.9999845623970032,0.0,Sebastian Kurz
165,Frank-Walter Steinmeier,23.0,PER,0.999954342842102,0.0,Frank-Walter Steinmeier
165,Viktor Orbán,12.0,PER,0.9997523427009583,0.0,Viktor Orbán
165,Justin Trudeau,14.0,PER,0.9999457597732544,0.0,Justin Trudeau
166,EU,2.0,ORG,0.9993681311607361,0.0,EU
166,Mitgliedstaat,,,,,
166,Europa,6.0,LOC,0.9997854828834534,0.0,Europa
167,Julian Assange,14.0,PER,0.9993716478347778,0.0,Julian Assange
167,Wikileaks,9.0,ORG,0.9995724558830261,0.0,Wikileaks
168,Pete Buttigieg,14.0,PER,0.9999343752861023,0.0,Pete Buttigieg
168,Donald Trump,12.0,PER,0.9985562562942505,0.0,Donald Trump
168,Stacey Abrams,13.0,PER,0.9999517202377319,0.0,Stacey Abrams
168,Barack Obama,12.0,PER,0.9997648000717163,0.0,Barack Obama
168,Joe Biden,9.0,PER,0.999954879283905,0.0,Joe Biden
168,Human Rights Campaign,,,,,
168,Wahlkampf,,,,,
169,Donald Trump,12.0,PER,0.9985562562942505,0.0,Donald Trump
169,Kongress,,,,,
169,Grenzstreit,,,,,
169,Grenzschließung,,,,,
169,Autozoll,,,,,
169,Mexiko,6.0,LOC,0.9998883008956909,0.0,Mexiko
169,USA,3.0,LOC,0.9955462217330933,0.0,USA
170,Bundesverwaltungsamt,20.0,ORG,0.9933026432991028,0.0,Bundesverwaltungsamt
170,Bundesregierung,,,,,
170,Aufwand,,,,,
170,Flüchtlinge,,,,,
170,Familiennachzug,,,,,
170,Deutschland,11.0,LOC,0.9996507167816162,0.0,Deutschland
170,Frankfurt,9.0,LOC,0.9999418258666992,0.0,Frankfurt
171,Alan Kurdi,10.0,PER,0.9999753832817078,0.0,Alan Kurdi
171,Gorden Isler,12.0,PER,0.8217236995697021,0.0,Gorden Isler
171,Matteo Salvini,14.0,PER,0.9999554753303528,0.0,Matteo Salvini
171,Deutsche Presse-Agentur,23.0,ORG,0.9998881220817566,0.0,Deutsche Presse-Agentur
171,Schiff,,,,,
171,Libyen,6.0,LOC,0.9998763799667358,0.0,Libyen
171,Rom,3.0,LOC,0.9995859265327454,0.0,Rom
172,Sergio Mattarella,17.0,PER,0.9999043941497803,0.0,Sergio Mattarella
172,Emmanuel Macron,15.0,PER,0.9998996257781982,0.0,Emmanuel Macron
172,Luigi Di Maio,13.0,PER,0.9996030330657959,0.0,Luigi Di Maio
172,Matteo Salvini,14.0,PER,0.9999554753303528,0.0,Matteo Salvini
172,Mario Draghi,12.0,PER,0.9999656677246094,0.0,Mario Draghi
172,Staatsbesuch,,,,,
172,Schwesternation,,,,,
175,politik,,,,,
175,nord stream 2,,,,,
175,nato,,,,,
175,bündnis 90/die grünen,10.0,ORG,0.9999680519104004,0.0,bündnis 90
175,bündnis 90/die grünen,21.0,ORG,0.998589813709259,15.0,grünen
175,robert habeck,13.0,PER,0.9999462366104126,0.0,robert habeck
175,annalena baerbock,17.0,PER,0.9990425109863281,0.0,annalena baerbock
176,sport,,,,,
176,weißrussland,12.0,LOC,0.9996643662452698,0.0,weißrussland
176,olympische spiele,17.0,MISC,0.9850108623504639,0.0,olympische spiele
176,politik in österreich,21.0,LOC,0.9183558821678162,11.0,österreich
176,kristina timanowskaja,21.0,PER,0.9977983832359314,0.0,kristina timanowskaja
177,politik,,,,,
177,polen,,,,,
177,flüchtlinge,,,,,
177,belarus,7.0,LOC,0.99977707862854,0.0,belarus
177,migrationskrise,,,,,
178,panorama,,,,,
178,brand,,,,,
178,tote,,,,,
178,bangladesch,11.0,MISC,0.9729747176170349,0.0,bangladesch
179,politik,,,,,
179,polen,,,,,
179,weißrussland,12.0,LOC,0.9996643662452698,0.0,weißrussland
179,migranten,,,,,
179,grenze,,,,,
180,afd,3.0,ORG,0.9992698431015015,0.0,afd
180,kurz erklärt,,,,,
180,видео,,,,,
180,kommentare,,,,,
181,deutschland,11.0,LOC,0.9301486015319824,0.0,deutschland
181,politik,,,,,
181,abschiebestopp,,,,,
181,syrien,2.0,MISC,0.8779562711715698,0.0,sy
182,deutschland,11.0,LOC,0.9301486015319824,0.0,deutschland
182,flüchtlinge,,,,,
182,italien,7.0,LOC,0.9285036325454712,0.0,italien
182,anklage,,,,,
182,rettung,,,,,
183,deutschland,11.0,LOC,0.9301486015319824,0.0,deutschland
183,europäische union (eu),21.0,ORG,0.8753858208656311,0.0,europäische union (eu
183,sanktionen,,,,,
183,weißrussland,12.0,LOC,0.9996643662452698,0.0,weißrussland
183,migration,,,,,
183,migranten,,,,,
183,belarus,7.0,LOC,0.99977707862854,0.0,belarus
184,deutschland,11.0,LOC,0.9301486015319824,0.0,deutschland
184,griechenland,12.0,LOC,0.9992814660072327,0.0,griechenland
184,flüchtlinge,,,,,
184,asyl,,,,,
185,deutschland,11.0,LOC,0.9301486015319824,0.0,deutschland
185,protest,,,,,
185,politik,,,,,
185,panorama,,,,,
185,flüchtlinge,,,,,
185,migranten,,,,,
185,aufnahme,,,,,
186,politik,,,,,
186,panorama,,,,,
186,italien,7.0,LOC,0.9281423091888428,0.0,italien
186,mittelmeer,10.0,LOC,0.889866054058075,0.0,mittelmeer
186,sea-watch,,,,,
186,migrationskrise,,,,,
187,Flüchtlingslager Moria,22.0,LOC,0.9998756647109985,17.0,Moria
187,Insel Lesbos,12.0,LOC,0.9993707537651062,6.0,Lesbos
187,Brand ,,,,,
188,weder anderer Länder Wächter noch ihr Flüchtlingsheim,,,,,
188,neue Verhandlungen für ein neues EU-Türkei-Abkommen,45.0,MISC,0.9182916283607483,33.0,EU-Türkei-Ab
188,Europa mit zweimal drei Milliarden Euro auch finanziell helfe,6.0,LOC,0.9997758269309998,0.0,Europa
188,antisyrische Ressentiments zu Tage,7.0,MISC,0.9866576194763184,4.0,syr
189,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
189,mord,,,,,
189,politiker,,,,,
189,justiz,,,,,
189,rechtsextreme,,,,,
189,politik,,,,,
191,joe biden,6.0,PER,0.8239023685455322,0.0,joe bi
191,politik,,,,,
191,usa,3.0,LOC,0.9005933403968811,0.0,usa
191,mexiko,6.0,LOC,0.9997705221176147,0.0,mexiko
191,grenzschutz,,,,,
191,migranten,,,,,
191,grenze,,,,,
192,sahra wagenknecht,17.0,PER,0.9824046492576599,0.0,sahra wagenknecht
192,die linke,,,,,
192,spd,3.0,ORG,0.9999100565910339,0.0,spd
192,bündnis 90/die grünen,10.0,ORG,0.9999680519104004,0.0,bündnis 90
192,bündnis 90/die grünen,21.0,ORG,0.9986057281494141,15.0,grünen
192,kommentare,,,,,
193,Tausende Migranten an EU-Grenze,25.0,MISC,0.9990403652191162,22.0,EU-
193,Röttgen will Druck auf Russland ausüben,7.0,PER,0.9999378323554993,0.0,Röttgen
193,Röttgen will Druck auf Russland ausüben,31.0,LOC,0.9957872033119202,23.0,Russland
193,CDU-Vorsit,3.0,MISC,0.9996174573898315,0.0,CDU
193,Erpressung mit Flüchtlingen,,,,,
193,Zuspitzung der Migrationslage,,,,,
193,Solidarität mit Flüchtlingen,,,,,
193,Instrumentalisierung der Flüchtlinge,,,,,
193,Kontingentlösung,,,,,
194,Merkel und Erdogan,6.0,PER,0.99699866771698,0.0,Merkel
194,Merkel und Erdogan,18.0,PER,0.9980897307395935,11.0,Erdogan
194,Telefongespräch,,,,,
194,Flüchtlinge,,,,,
195,europäische union (eu),21.0,ORG,0.8749845623970032,0.0,europäische union (eu
195,angela merkel,13.0,PER,0.9978870749473572,0.0,angela merkel
195,ursula von der leyen,20.0,PER,0.9408935904502869,0.0,ursula von der leyen
196,politik,,,,,
196,polen,,,,,
196,weißrussland,12.0,LOC,0.9996640682220459,0.0,weißrussland
196,menschenrechtsverletzungen,,,,,
196,migranten,,,,,
196,russland,8.0,LOC,0.9994238615036011,0.0,russland
197,impfstoff,,,,,
197,polen,,,,,
197,israel,6.0,LOC,0.991972804069519,0.0,israel
197,japan,5.0,LOC,0.9991689920425415,0.0,japan
197,corona-einschränkungen ,,,,,
199,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
199,gesellschaft,,,,,
199,multimedia,,,,,
199,rassismus,,,,,
199,hanau,5.0,LOC,0.9986276626586914,0.0,hanau
199,фото,,,,,
199,foto,,,,,
200,horst seehofer,14.0,PER,0.9999804496765137,0.0,horst seehofer
200,flüchtlinge,,,,,
200,abschiebung,,,,,
201,bergkarabach krieg,18.0,MISC,0.6896417737007141,13.0,krieg
201,nikol paschinjan armenien,16.0,PER,0.9999227523803711,0.0,nikol paschinjan
201,nikol paschinjan armenien,25.0,LOC,0.9919537305831909,17.0,armenien
201,armenien krieg,8.0,LOC,0.7403823137283325,0.0,armenien
201,armenien krieg,14.0,MISC,0.9673991203308105,9.0,krieg
202,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
202,politik,,,,,
202,paul ziemiak,12.0,PER,0.9999721050262451,0.0,paul ziemiak
202,annalena baerbock,17.0,PER,0.9990413784980774,0.0,annalena baerbock
203,Wer steht hinter den „Hygiene-Demos“?  Gibt es Zensur bei ARD und ZDF?  Steht Bill Gates hinter der Pandemie?   Was will Bill Gates mit seinem Mikrochip?,61.0,ORG,0.9988851547241211,58.0,ARD
203,Wer steht hinter den „Hygiene-Demos“?  Gibt es Zensur bei ARD und ZDF?  Steht Bill Gates hinter der Pandemie?   Was will Bill Gates mit seinem Mikrochip?,69.0,ORG,0.9999845027923584,66.0,ZDF
203,Wer steht hinter den „Hygiene-Demos“?  Gibt es Zensur bei ARD und ZDF?  Steht Bill Gates hinter der Pandemie?   Was will Bill Gates mit seinem Mikrochip?,88.0,PER,0.9999790787696838,78.0,Bill Gates
203,Wer steht hinter den „Hygiene-Demos“?  Gibt es Zensur bei ARD und ZDF?  Steht Bill Gates hinter der Pandemie?   Was will Bill Gates mit seinem Mikrochip?,131.0,PER,0.9999809265136719,121.0,Bill Gates
205,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
205,asyl,,,,,
207,Ein führendes Mitglied des Miri-Clans,37.0,ORG,0.9996631741523743,27.0,Miri-Clans
207, organisierte Kriminalität,,,,,
207, wegen Drogenhandel vorgestraft,,,,,
207,strafrechtliche Ermittlungen  ,,,,,
208,beatrix von storch,18.0,PER,0.9806964993476868,0.0,beatrix von storch
208,afd,3.0,ORG,0.9992667436599731,0.0,afd
208,türkei,4.0,LOC,0.9531118273735046,0.0,türk
208,olaf scholz,11.0,PER,0.9999406933784485,0.0,olaf scholz
208,bundestagswahl 2021,,,,,
208,afghanische flüchtlinge,6.0,MISC,0.9984420537948608,0.0,afghan
208,podcasts,,,,,
210,coronavirus,,,,,
210,flüchtlinge,,,,,
210,ausgangssperre,,,,,
211,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
211,europäische union (eu),21.0,ORG,0.8749845623970032,0.0,europäische union (eu
211,flüchtlinge,,,,,
211,statistik,,,,,
211,asyl,,,,,
211,zahl,,,,,
212,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
212,flüchtlinge,,,,,
212,migration,,,,,
212,asyl,,,,,
213,politik,,,,,
213,weißrussland,12.0,LOC,0.9996640682220459,0.0,weißrussland
213,flüchtlinge,,,,,
213,litauen,5.0,LOC,0.9937145709991455,0.0,litau
213,migranten,,,,,
213,vorfall,,,,,
214,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
214,migrationshintergrund ,,,,,
214,einbürgerung,,,,,
215,protest,,,,,
215,frankreich,10.0,LOC,0.9980455040931702,0.0,frankreich
215,mord,,,,,
215,judentum,,,,,
215,islam,,,,,
215,gesellschaft,,,,,
217,politik,,,,,
217,polen,,,,,
217,weißrussland,12.0,LOC,0.9996640682220459,0.0,weißrussland
217,migranten,,,,,
217,grenze,,,,,
218,deutschland,11.0,LOC,0.9298399686813354,0.0,deutschland
218,panorama,,,,,
218,polizei,,,,,
218,sachsen-anhalt,14.0,LOC,0.994213879108429,0.0,sachsen-anhalt
218,flüchtlinge,,,,,
219,Wegen Hongkong: Göring-Eckardt nennt Merkel „schweigsame Bundeskanzlerin“,14.0,LOC,0.9992664456367493,6.0,Hongkong
219,Wegen Hongkong: Göring-Eckardt nennt Merkel „schweigsame Bundeskanzlerin“,30.0,PER,0.9948137402534485,16.0,Göring-Eckardt
219,Wegen Hongkong: Göring-Eckardt nennt Merkel „schweigsame Bundeskanzlerin“,43.0,PER,0.9987241625785828,37.0,Merkel
220,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
220,friedrich merz,14.0,PER,0.9952207803726196,0.0,friedrich merz
220,politiker,,,,,
220,kritik,,,,,
220,migration,,,,,
220,bündnis 90/die grünen,10.0,ORG,0.9999680519104004,0.0,bündnis 90
220,bündnis 90/die grünen,21.0,ORG,0.9986057281494141,15.0,grünen
220,annalena baerbock,17.0,PER,0.9990412592887878,0.0,annalena baerbock
220,bundestagswahl 2021,,,,,
221,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
221,politik,,,,,
221,polen,,,,,
221,weißrussland,12.0,LOC,0.9996640682220459,0.0,weißrussland
221,migrationskrise,,,,,
221,krise an eu-außengrenze,12.0,MISC,0.9998171329498291,9.0,eu-
223,europäische union (eu),21.0,ORG,0.8749842643737793,0.0,europäische union (eu
223,flüchtlinge,,,,,
223,kritik,,,,,
224,panorama,,,,,
225,europäische union (eu),21.0,ORG,0.8749842643737793,0.0,europäische union (eu
225,polen,,,,,
225,weißrussland,12.0,LOC,0.9996640682220459,0.0,weißrussland
225,angela merkel,13.0,PER,0.9978869557380676,0.0,angela merkel
225,alexander lukaschenko,21.0,PER,0.9998847842216492,0.0,alexander lukaschenko
225,migrationskrise,,,,,
225,krise an eu-außengrenze,12.0,MISC,0.9998171329498291,9.0,eu-
225,belarus,7.0,LOC,0.9997773766517639,0.0,belarus
226,Flüchtlinge,,,,,
226,Horst Seehofer ,14.0,PER,0.9999880790710449,0.0,Horst Seehofer
227,Snowden,7.0,PER,0.9988895654678345,0.0,Snowden
227,Asyl,,,,,
227,NSA,3.0,ORG,0.9999516606330872,0.0,NSA
227,Deutschland,11.0,LOC,0.9996507167816162,0.0,Deutschland
227,Buchpremiere,,,,,
229,panorama,,,,,
230,baden-württemberg,17.0,LOC,0.986483633518219,0.0,baden-württemberg
230,landtag,,,,,
230,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
230,politik,,,,,
231,Wer schafft „Made in Germany“?; Welche Rolle spielen Migranten?; Diskussion um Identität; Soziologie; Debatte zwischen Ost und West; Integration Ostdeutschlands; Deutschland und seine Migranten; Deutschland und Identität; Gibt es eine deutsche Identität?,15.0,MISC,0.6756852865219116,13.0,Ma
231,Wer schafft „Made in Germany“?; Welche Rolle spielen Migranten?; Diskussion um Identität; Soziologie; Debatte zwischen Ost und West; Integration Ostdeutschlands; Deutschland und seine Migranten; Deutschland und Identität; Gibt es eine deutsche Identität?,28.0,LOC,0.8588215112686157,21.0,Germany
231,Wer schafft „Made in Germany“?; Welche Rolle spielen Migranten?; Diskussion um Identität; Soziologie; Debatte zwischen Ost und West; Integration Ostdeutschlands; Deutschland und seine Migranten; Deutschland und Identität; Gibt es eine deutsche Identität?,159.0,LOC,0.9999635815620422,145.0,Ostdeutschland
231,Wer schafft „Made in Germany“?; Welche Rolle spielen Migranten?; Diskussion um Identität; Soziologie; Debatte zwischen Ost und West; Integration Ostdeutschlands; Deutschland und seine Migranten; Deutschland und Identität; Gibt es eine deutsche Identität?,173.0,LOC,0.9999716281890869,162.0,Deutschland
231,Wer schafft „Made in Germany“?; Welche Rolle spielen Migranten?; Diskussion um Identität; Soziologie; Debatte zwischen Ost und West; Integration Ostdeutschlands; Deutschland und seine Migranten; Deutschland und Identität; Gibt es eine deutsche Identität?,206.0,LOC,0.9999645948410034,195.0,Deutschland
231,Wer schafft „Made in Germany“?; Welche Rolle spielen Migranten?; Diskussion um Identität; Soziologie; Debatte zwischen Ost und West; Integration Ostdeutschlands; Deutschland und seine Migranten; Deutschland und Identität; Gibt es eine deutsche Identität?,243.0,MISC,0.9999868869781494,235.0,deutsche
232,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
232,abschiebung,,,,,
232,thüringen,9.0,LOC,0.9972040057182312,0.0,thüringen
233,flüchtlinge,,,,,
233,abschiebestopp,,,,,
233,abschiebung,,,,,
233,politik,,,,,
234,usa,3.0,LOC,0.9005916714668274,0.0,usa
234,politik,,,,,
234,krieg,,,,,
234,migration,,,,,
234,taliban,,,,,
235,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
235,umfrage,,,,,
235,migranten,,,,,
235,aufnahme,,,,,
235,asylbewerber,,,,,
235,belarus,7.0,LOC,0.9997773766517639,0.0,belarus
236,politik,,,,,
236,angela merkel,13.0,PER,0.9978869557380676,0.0,angela merkel
236,cdu,3.0,ORG,0.9991379380226135,0.0,cdu
236,olaf scholz,11.0,PER,0.9999406933784485,0.0,olaf scholz
236,bundesregierung,4.0,ORG,0.5301258563995361,0.0,bund
236,markus söder,12.0,PER,0.9950278401374817,0.0,markus söder
236,krise,,,,,
236,bundeskanzler,,,,,
237,afd,3.0,ORG,0.9992666244506836,0.0,afd
237,armin-paulus hampel,19.0,PER,0.9998970627784729,0.0,armin-paulus hampel
237,kabul,,,,,
238,panorama,,,,,
238,medien,,,,,
239,politik,,,,,
239,bündnis 90/die grünen,10.0,ORG,0.9999680519104004,0.0,bündnis 90
239,bündnis 90/die grünen,21.0,ORG,0.9986057281494141,15.0,grünen
239,annalena baerbock,17.0,PER,0.9990412592887878,0.0,annalena baerbock
240,europa,6.0,LOC,0.9995274543762207,0.0,europa
240,politik,,,,,
240,migration,,,,,
240,grenzen,,,,,
240,frontex,,,,,
241,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
241,pandemie,,,,,
241,fachkräftezuwanderung,,,,,
242,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
242,migration,,,,,
242,rückgang,,,,,
242,zuwanderung,,,,,
242,gesellschaft,,,,,
242,panorama,,,,,
243,griechenland,12.0,LOC,0.9992788434028625,0.0,griechenland
243,europäische union (eu),21.0,ORG,0.8749842643737793,0.0,europäische union (eu
243,gesellschaft,,,,,
243,twitter,,,,,
243,flüchtlinge,,,,,
243,frontex,,,,,
243,migranten,,,,,
244,europäische union (eu),21.0,ORG,0.8749842643737793,0.0,europäische union (eu
244,politik,,,,,
244,polen,,,,,
244,angela merkel,13.0,PER,0.9978869557380676,0.0,angela merkel
244,alexander lukaschenko,21.0,PER,0.9998847842216492,0.0,alexander lukaschenko
244,belarus,7.0,LOC,0.9997773766517639,0.0,belarus
244,migrationskrise,,,,,
245,Präsident der Bundespolizei Haftplätze,27.0,ORG,0.9999367594718933,14.0,Bundespolizei
245,Abscheibungen Migranten,,,,,
245,illegale Einreisen,,,,,
246,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
246,nato,,,,,
246,bundeswehr,,,,,
246,mali,,,,,
246,interview,,,,,
248,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
248,europäische union (eu),21.0,ORG,0.8749842643737793,0.0,europäische union (eu
248,politik,,,,,
248,heiko maas,,,,,
248,flüchtlinge,,,,,
248,italien,7.0,LOC,0.9281412959098816,0.0,italien
248,migranten,,,,,
249,deutschland,11.0,LOC,0.9298392534255981,0.0,deutschland
249,migration,,,,,
249,panorama,,,,,
250,gesellschaft,,,,,
250,spanien,7.0,LOC,0.9990674257278442,0.0,spanien
250,tote und verletzte,,,,,
250,migranten,,,,,
251,gesellschaft,,,,,
251,bayern,6.0,LOC,0.9815807342529297,0.0,bayern
251,messerangriff,,,,,
251,würzburg,8.0,LOC,0.9992152452468872,0.0,würzburg
252,angela merkel,13.0,PER,0.997886061668396,0.0,angela merkel
252,sebastian kurz,9.0,PER,0.9998478889465332,0.0,sebastian
252,politik,,,,,
252,politik in österreich,21.0,LOC,0.9186254739761353,11.0,österreich
253,deutschland,11.0,LOC,0.9301157593727112,0.0,deutschland
253,politik,,,,,
253,wirtschaft,,,,,
253,zuwanderung,,,,,
253,fachkräftezuwanderung,,,,,
253,migration,,,,,
254,griechenland,12.0,LOC,0.9992803335189819,0.0,griechenland
254,flüchtlinge,,,,,
254,migration,,,,,
254,amnesty international,21.0,ORG,0.9999480247497559,0.0,amnesty international
257,politik,,,,,
257,usa,3.0,LOC,0.8994086384773254,0.0,usa
257,migration,,,,,
258,Griechenland,12.0,LOC,0.9990837574005127,0.0,Griechenland
258,Migranten,,,,,
258,Polizei,,,,,
259,deutschland,11.0,LOC,0.9301157593727112,0.0,deutschland
259,europäische union (eu),21.0,ORG,0.8771584033966064,0.0,europäische union (eu
259,politik,,,,,
259,polen,,,,,
259,angela merkel,13.0,PER,0.997886061668396,0.0,angela merkel
259,alexander lukaschenko,21.0,PER,0.9998847842216492,0.0,alexander lukaschenko
259,kritik,,,,,
259,migrationskrise,,,,,
259,krise an eu-außengrenze,12.0,MISC,0.9998177289962769,9.0,eu-
260,russland,8.0,LOC,0.9994189739227295,0.0,russland
260,europäische union (eu),21.0,ORG,0.8771584033966064,0.0,europäische union (eu
260,sanktionen,,,,,
260,aeroflot,,,,,
260,migrationskrise,,,,,
260,belarus-grenze,7.0,MISC,0.998218297958374,0.0,belarus
261,weißrussland,12.0,LOC,0.9996655583381653,0.0,weißrussland
261,flüchtlinge,,,,,
261,litauen,5.0,LOC,0.9937283396720886,0.0,litau
261,migration,,,,,
261,krise,,,,,
262,politik,,,,,
262,weißrussland,12.0,LOC,0.9996655583381653,0.0,weißrussland
262,alexander lukaschenko,21.0,PER,0.9998847842216492,0.0,alexander lukaschenko
262,litauen,5.0,LOC,0.9937283396720886,0.0,litau
262,ursula von der leyen,20.0,PER,0.941199779510498,0.0,ursula von der leyen
262,migranten,,,,,
263,deutschland,11.0,LOC,0.9301157593727112,0.0,deutschland
263,israel,6.0,LOC,0.9919902682304382,0.0,israel
263,benjamin netanjahu ,18.0,PER,0.9868112206459045,0.0,benjamin netanjahu
263,gewalt,,,,,
263,antisemitismus,,,,,
263,demonstration,,,,,
263,gazastreifen,,,,,
263,okkupation,,,,,
263,hamas,,,,,
263,interview,,,,,
264,europäische union (eu),21.0,ORG,0.8771584033966064,0.0,europäische union (eu
264,politik,,,,,
264,türkei,4.0,LOC,0.9524711966514587,0.0,türk
264, recep tayyip erdogan,21.0,PER,0.9963910579681396,1.0,recep tayyip erdogan
264,ursula von der leyen,20.0,PER,0.941199779510498,0.0,ursula von der leyen
264,migranten,,,,,
265,politik,,,,,
265,klimaschutz,,,,,
265,bündnis 90/die grünen,10.0,ORG,0.9999681115150452,0.0,bündnis 90
265,bündnis 90/die grünen,21.0,ORG,0.9986038208007812,15.0,grünen
265,annalena baerbock,17.0,PER,0.9990444183349609,0.0,annalena baerbock
266,flüchtlinge,,,,,
266,kritik,,,,,
266,migration,,,,,
266,politik in österreich,21.0,LOC,0.9186254739761353,11.0,österreich
267,deutschland,11.0,LOC,0.9301157593727112,0.0,deutschland
267,friedrich merz,14.0,PER,0.995231032371521,0.0,friedrich merz
268,europäische union (eu),21.0,ORG,0.8771584033966064,0.0,europäische union (eu
268,politik,,,,,
268,horst seehofer,14.0,PER,0.9999804496765137,0.0,horst seehofer
268,migration,,,,,
268,krise,,,,,
268,flucht,,,,,
268,asylbewerber,,,,,
268,migrationspolitik,,,,,
269,polen,,,,,
269,migranten,,,,,
269,belarus,7.0,LOC,0.9997776746749878,0.0,belarus
270,Mehrheit der Deutschen gegen Hilfsaktion für Flüchtlingskinder in Ägäis,22.0,MISC,0.9999277591705322,13.0,Deutschen
270,Mehrheit der Deutschen gegen Hilfsaktion für Flüchtlingskinder in Ägäis,71.0,LOC,0.9999444484710693,66.0,Ägäis
270,39 Prozent befürworten Hilfsaktion Ägäis  ,40.0,LOC,0.9997901320457458,35.0,Ägäis
272,Deutschland,11.0,LOC,0.9996505975723267,0.0,Deutschland
272,Ostmitteleuropa,15.0,LOC,0.9998157620429993,0.0,Ostmitteleuropa
272,Polen,5.0,LOC,0.9979097247123718,0.0,Polen
272,Ungarn,6.0,LOC,0.9991768002510071,0.0,Ungarn
272,Tschechien,10.0,LOC,0.9851393699645996,0.0,Tschechien
272,Slowakei,8.0,LOC,0.9565903544425964,0.0,Slowakei
272,Visegrád-Staaten,13.0,LOC,0.969566822052002,0.0,Visegrád-Staa
272,Victor Orbán,12.0,PER,0.9997338056564331,0.0,Victor Orbán
272,EU,2.0,ORG,0.9993646740913391,0.0,EU
272,Wirtschaft,,,,,
272,Neoliberalismus,,,,,
272,Rechtspopulismus,,,,,
272,Demokratie,,,,,
272,Nationalismus,,,,,
272,Sozialismus,6.0,MISC,0.5444280505180359,0.0,Sozial
272,1989,,,,,
272,Familie,,,,,
272,Sicherheit,,,,,
273,gesellschaft,,,,,
273,usa,3.0,LOC,0.8994086384773254,0.0,usa
273,einwanderer,,,,,
273,migranten,,,,,
274,usa,3.0,LOC,0.8994086384773254,0.0,usa
274,migration,,,,,
274,abkommen,,,,,
275,Regierungssprecher Seibert,26.0,PER,0.999913215637207,19.0,Seibert
275,Steffen Seibert,15.0,PER,0.9999884366989136,0.0,Steffen Seibert
275,Türkei,6.0,LOC,0.999190628528595,0.0,Türkei
275,EU,2.0,ORG,0.9993646740913391,0.0,EU
275,Weg aus der Türkei,18.0,LOC,0.9999067783355713,12.0,Türkei
276,krise an eu-außengrenze,12.0,MISC,0.9998177289962769,9.0,eu-
276,politik,,,,,
276,polen,,,,,
276,weißrussland,12.0,LOC,0.9996655583381653,0.0,weißrussland
276,flüchtlinge,,,,,
276,minsk,5.0,LOC,0.9997131824493408,0.0,minsk
276,belarus,7.0,LOC,0.9997776746749878,0.0,belarus
277,Merkel Erdogan Telefonat,14.0,PER,0.9475884437561035,0.0,Merkel Erdogan
277,Flüchtlinge aus Idlib,21.0,LOC,0.9998254776000977,16.0,Idlib
277,Griechenland Türkei Grenze,19.0,LOC,0.9965434074401855,0.0,Griechenland Türkei
277,neue Flüchtlingskrise in Europa,31.0,LOC,0.9999102354049683,25.0,Europa
278,europäische union (eu),21.0,ORG,0.8771584033966064,0.0,europäische union (eu
278,politik,,,,,
278,polen,,,,,
278,flüchtlinge,,,,,
278,migranten,,,,,
278,grenze,,,,,
278,belarus,7.0,LOC,0.9997776746749878,0.0,belarus
279,Griechen Patrouille gegen Migranten,4.0,MISC,0.9942008256912231,0.0,Grie
279,Flüchtlinge griechische Grenze,18.0,MISC,0.9994059801101685,12.0,griech
279,Flüchtlingskrise Europa,23.0,LOC,0.9999196529388428,17.0,Europa
280,sebastian kurz,9.0,PER,0.9998478889465332,0.0,sebastian
280,politik in österreich,21.0,LOC,0.9186254739761353,11.0,österreich
280,flüchtlinge,,,,,
280,migration,,,,,
281,Papst Franziskus verurteilt Ablehnung von Migranten in Europa ,16.0,PER,0.9999574422836304,6.0,Franziskus
281,Papst Franziskus verurteilt Ablehnung von Migranten in Europa ,61.0,LOC,0.9998717308044434,55.0,Europa
283,politik,,,,,
283,usa,3.0,LOC,0.8994086384773254,0.0,usa
283,mexiko,6.0,LOC,0.999774158000946,0.0,mexiko
283,migranten,,,,,
284,osteuropa,9.0,LOC,0.9998173713684082,0.0,osteuropa
284,flüchtlinge,,,,,
284,un,,,,,
284,genf,,,,,
284,politik,,,,,
