id,author_person,end,entity_group,score,start,word
1671,Caroline Becker,15.0,PER,0.9996364712715149,0.0,Caroline Becker
1673,Liana Spyropoulou (zzt. in AThen),17.0,PER,0.9998958110809326,0.0,Liana Spyropoulou
1673,Liana Spyropoulou (zzt. in AThen),32.0,ORG,0.5583046674728394,27.0,AThen
1673,giorgos moutafis (zzt. in Moria),16.0,PER,0.9999486804008484,0.0,giorgos moutafis
1673,giorgos moutafis (zzt. in Moria),31.0,LOC,0.9996117353439331,26.0,Moria
1676,Björn Stritzel,14.0,PER,0.9999772310256958,0.0,Björn Stritzel
1676,Giorgos Moutafis (Fotos),16.0,PER,0.9999508857727051,0.0,Giorgos Moutafis
1677,Liana SPYROPOULOU,17.0,PER,0.9991642236709595,0.0,Liana SPYROPOULOU
1677,Paul RONZHEIMER,15.0,PER,0.9940103888511658,0.0,Paul RONZHEIMER
1679,Til BIermann (z. Zt. auf Lesbos),12.0,PER,0.9999313950538635,0.0,Til BIermann
1679,Til BIermann (z. Zt. auf Lesbos),31.0,LOC,0.999756932258606,25.0,Lesbos
1680,Filipp Piatov,13.0,PER,0.9999816417694092,0.0,Filipp Piatov
1680,Ralf Schuler,12.0,PER,0.9999568462371826,0.0,Ralf Schuler
1680,Lydia Rosenfelder,17.0,PER,0.999810516834259,0.0,Lydia Rosenfelder
1681,Paul Ronzheimer,15.0,PER,0.9998970031738281,0.0,Paul Ronzheimer
1681,Giorgos Moutafis (Fotos),16.0,PER,0.9999508857727051,0.0,Giorgos Moutafis
1682,A. LINK,7.0,LOC,0.7720092535018921,3.0,LINK
1682,R. Schuler,10.0,PER,0.9999886155128479,3.0,Schuler
1682,F. Kain,7.0,PER,0.8863744735717773,0.0,F. Kain
1684,Marco Schenk,12.0,PER,0.9999837875366211,0.0,Marco Schenk
1685,Christian Carstens,18.0,PER,0.9999859929084778,0.0,Christian Carstens
1686,Leo Ginsburg,12.0,PER,0.9998167157173157,0.0,Leo Ginsburg
1687,Kai Weise,9.0,PER,0.9997794032096863,0.0,Kai Weise
1689,Paul Ronzheimer,15.0,PER,0.9998970031738281,0.0,Paul Ronzheimer
1689,Sören Haberlandt,16.0,PER,0.9999696612358093,0.0,Sören Haberlandt
1692,Til Biermann,12.0,PER,0.9998542070388794,4.0,Biermann
1692,Liana Spyropoulou,17.0,PER,0.9997360110282898,0.0,Liana Spyropoulou
1692,zzt. Lesbos,11.0,LOC,0.9993139505386353,5.0,Lesbos
1695,Peter Tiede,11.0,PER,0.9999887347221375,0.0,Peter Tiede
1696,FRANK SCHNEIDER,15.0,PER,0.999912679195404,0.0,FRANK SCHNEIDER
1696,Peter Poensgen,14.0,PER,0.9999497532844543,0.0,Peter Poensgen
1697,Katrin Weuster,14.0,PER,0.9998123049736023,0.0,Katrin Weuster
1698,Mohammad Rabie,14.0,PER,0.9978635907173157,0.0,Mohammad Rabie
1698,Julian Röpcke,13.0,PER,0.9999740719795227,0.0,Julian Röpcke
1700,Julian Röpcke,13.0,PER,0.9999740719795227,0.0,Julian Röpcke
1701,Leo Ginsburg,12.0,PER,0.9998167157173157,0.0,Leo Ginsburg
1703,Paul Ronzheimer,15.0,PER,0.9998970031738281,0.0,Paul Ronzheimer
1703,Ph. Fabian,2.0,PER,0.9996685981750488,0.0,Ph
1703,Ph. Fabian,10.0,PER,0.9999615550041199,4.0,Fabian
1705,Roman Scheck,12.0,PER,0.9999896883964539,0.0,Roman Scheck
1707,Peter Poensgen,14.0,PER,0.9999497532844543,0.0,Peter Poensgen
1708,Julian Reichelt,15.0,PER,0.999991238117218,0.0,Julian Reichelt
1710,MARIO ZENDER,12.0,PER,0.9999164342880249,0.0,MARIO ZENDER
1712,Julius Böhm,11.0,PER,0.9999875426292419,0.0,Julius Böhm
1713,Ralf Schuler,12.0,PER,0.9999568462371826,0.0,Ralf Schuler
1714,Paul Ronzheimer,15.0,PER,0.9998970031738281,0.0,Paul Ronzheimer
1715,Peter Poensgen,14.0,PER,0.9999497532844543,0.0,Peter Poensgen
1715,zzt. auf Lesbos,15.0,LOC,0.9996455907821655,9.0,Lesbos
1716,Liana Spyropoulou,17.0,PER,0.9997360110282898,0.0,Liana Spyropoulou
1716,zzt. auf Lesbos,15.0,LOC,0.9996455907821655,9.0,Lesbos
1718,Sebastian Carlens,17.0,PER,0.9987934231758118,0.0,Sebastian Carlens
1720,Marc Bebenroth,14.0,PER,0.9999693036079407,0.0,Marc Bebenroth
1721,Torge Löding,12.0,LOC,0.9948763251304626,0.0,Torge Löding
1722,Ina Sembdner,12.0,PER,0.9998727440834045,0.0,Ina Sembdner
1723,Reinhard Lauterbach,19.0,PER,0.9999586343765259,0.0,Reinhard Lauterbach
1725,Carmela Negrete,15.0,PER,0.997621476650238,0.0,Carmela Negrete
1726,Yana Milev,10.0,PER,0.9995917677879333,0.0,Yana Milev
1727,Elias Fröhlich,14.0,PER,0.9951993227005005,0.0,Elias Fröhlich
1727,Claudia Schlegel,16.0,PER,0.9998858571052551,0.0,Claudia Schlegel
1728,Kristian Stemmler,17.0,PER,0.9999664425849915,0.0,Kristian Stemmler
1730,Ulla Jelpke,11.0,PER,0.9995447397232056,0.0,Ulla Jelpke
1733,Jörg Tiedjen,12.0,PER,0.9999796748161316,0.0,Jörg Tiedjen
1735,Nick Brauns,11.0,PER,0.9999796748161316,0.0,Nick Brauns
1737,Gitta Düperthal,15.0,PER,0.9999122619628906,0.0,Gitta Düperthal
1739,Gitta Düperthal,15.0,PER,0.9999122619628906,0.0,Gitta Düperthal
1742,Ina Sembdner,12.0,PER,0.9998727440834045,0.0,Ina Sembdner
1746,Hansgeorg Hermann,17.0,PER,0.9999817609786987,0.0,Hansgeorg Hermann
1747,Emre Sahin,10.0,PER,0.9999446868896484,0.0,Emre Sahin
1748,Reinhard Lauterbach,19.0,PER,0.9999586343765259,0.0,Reinhard Lauterbach
1749,Ulla Jelpke,11.0,PER,0.9995447397232056,0.0,Ulla Jelpke
1750,Mumia Abu-Jamal,15.0,LOC,0.9135077595710754,0.0,Mumia Abu-Jamal
1751,Claudia Wangerin,16.0,PER,0.9997997283935547,0.0,Claudia Wangerin
1752,Hansgeorg Hermann,17.0,PER,0.9999817609786987,0.0,Hansgeorg Hermann
1753,Kristian Stemmler,17.0,PER,0.9999664425849915,0.0,Kristian Stemmler
1754,Knut Mellenthin,15.0,PER,0.9983264803886414,0.0,Knut Mellenthin
1755,Claudia Wangerin,16.0,PER,0.9997997283935547,0.0,Claudia Wangerin
1756,Annuschka Eckhardt,18.0,PER,0.999809741973877,0.0,Annuschka Eckhardt
1758,Dominik Wetzel,14.0,PER,0.9999909996986389,0.0,Dominik Wetzel
1760,Christian Bunke,15.0,PER,0.9999769330024719,0.0,Christian Bunke
1761,Harald Projanski,16.0,PER,0.999981701374054,0.0,Harald Projanski
1762,Alessio Arena,13.0,LOC,0.9998796582221985,0.0,Alessio Arena
1763,Jürgen Heiser,13.0,PER,0.9999682307243347,0.0,Jürgen Heiser
1766,Markus Bernhardt,16.0,PER,0.9999552369117737,0.0,Markus Bernhardt
1768,Sofian Philip Naceur,20.0,PER,0.9999346733093262,0.0,Sofian Philip Naceur
1769,Nick Brauns,11.0,PER,0.9999796748161316,0.0,Nick Brauns
1770,Jenny Farrell,13.0,PER,0.99980229139328,0.0,Jenny Farrell
1771,Kristian Stemmler,17.0,PER,0.9999663233757019,0.0,Kristian Stemmler
1773,Werner Abel,11.0,PER,0.9999883770942688,0.0,Werner Abel
1774,Susan Bonath,12.0,PER,0.9999525547027588,0.0,Susan Bonath
1776,Steve Hollasky,14.0,PER,0.9999767541885376,0.0,Steve Hollasky
1777,Gitta Düperthal,15.0,PER,0.9999123811721802,0.0,Gitta Düperthal
1778,Gitta Düperthal,15.0,PER,0.9999123811721802,0.0,Gitta Düperthal
1779,Magdo Chuchracka,16.0,PER,0.9999601244926453,0.0,Magdo Chuchracka
1779,Alicja Flisak,13.0,PER,0.9997773170471191,0.0,Alicja Flisak
1779,Hanna Grześkiewicz,18.0,PER,0.9996391534805298,0.0,Hanna Grześkiewicz
1780,Markus Bernhardt,16.0,PER,0.9999552369117737,0.0,Markus Bernhardt
1781,Susan Bonath,12.0,PER,0.9999525547027588,0.0,Susan Bonath
1786,Luschka Schnederle,18.0,PER,0.9489059448242188,0.0,Luschka Schnederle
1789,Kristian Stemmler,17.0,PER,0.9999663233757019,0.0,Kristian Stemmler
1791,Kristian Stemmler,17.0,PER,0.9999663233757019,0.0,Kristian Stemmler
1793,Thomas Berger,13.0,PER,0.9999726414680481,0.0,Thomas Berger
1794,Gitta Düperthal,15.0,PER,0.9999123811721802,0.0,Gitta Düperthal
1796,Fabian Linder,13.0,PER,0.9999822974205017,0.0,Fabian Linder
1798,Annuschka Eckhardt,18.0,PER,0.9998095631599426,0.0,Annuschka Eckhardt
1799,Kristian Stemmler,17.0,PER,0.9999663233757019,0.0,Kristian Stemmler
1800,Susan Bonath,12.0,PER,0.9999525547027588,0.0,Susan Bonath
1801,Internationale Forschungsstelle DDR,35.0,ORG,0.9979097247123718,0.0,Internationale Forschungsstelle DDR
1802,Reinhard Lauterbach,19.0,PER,0.9999585151672363,0.0,Reinhard Lauterbach
1803,Helmut Donat,12.0,PER,0.9999856352806091,0.0,Helmut Donat
1804,Marc Bebenroth,14.0,PER,0.9999693036079407,0.0,Marc Bebenroth
1805,Kristian Stemmler,17.0,PER,0.9999663233757019,0.0,Kristian Stemmler
1806,Matthias István Köhler,22.0,PER,0.9999780654907227,0.0,Matthias István Köhler
1807,Gisela Sonnenburg,17.0,PER,0.9999293088912964,0.0,Gisela Sonnenburg
1808,Gitta Düperthal,15.0,PER,0.9999123811721802,0.0,Gitta Düperthal
1809,Gitta Düperthal,15.0,PER,0.9999123811721802,0.0,Gitta Düperthal
1810,Jan Greve,9.0,PER,0.999981701374054,0.0,Jan Greve
1811,Kristian Stemmler,17.0,PER,0.9999663233757019,0.0,Kristian Stemmler
1812,Markus Bernhardt,16.0,PER,0.9999552369117737,0.0,Markus Bernhardt
1813,Nick Brauns,11.0,PER,0.9999796748161316,0.0,Nick Brauns
1815,Julieta Daza,12.0,PER,0.9893772602081299,0.0,Julieta Daza
1818,Kai Köhler,10.0,PER,0.9999427199363708,0.0,Kai Köhler
1820,Nick Brauns,11.0,PER,0.9999796748161316,0.0,Nick Brauns
1821,Online-Autor,,,,,
1822,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1823,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1824,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1825,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1826,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1827,Online-Autor,,,,,
1828,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1829,Online-Autor,,,,,
1830,Phil Mehrens,12.0,PER,0.9999611377716064,0.0,Phil Mehrens
1831,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1832,Marvin Timotheus Neumann,24.0,PER,0.9999765753746033,0.0,Marvin Timotheus Neumann
1833,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1834,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1835,Gert Meyer-Schulze,18.0,PER,0.9999547004699707,0.0,Gert Meyer-Schulze
1836,Gast Autor,,,,,
1837,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1839,COMPACT-TV,,,,,
1840,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1841,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1842,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
1843,Phil Mehrens,12.0,PER,0.9999611377716064,0.0,Phil Mehrens
1844,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1845,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1846,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1847,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1848,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1849,Online-Autor,,,,,
1850,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1851,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1853,COMPACT-Magazin,,,,,
1854,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1855,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1856,Phil Mehrens,12.0,PER,0.9999611377716064,0.0,Phil Mehrens
1857,A. Benjamine Moser,18.0,PER,0.9302247166633606,0.0,A. Benjamine Moser
1858,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1859,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1861,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1862,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1863,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1865,COMPACT-TV,,,,,
1866,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1867,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1868,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1869,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1870,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1871,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1872,Online-Autor,,,,,
1873,Online-Autor,,,,,
1874,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1875,Online-Autor,,,,,
1876,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1877,Online-Autor,,,,,
1878,Online-Autor,,,,,
1879,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1880,Online-Autor,,,,,
1882,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1883,Nikolas Hasse,13.0,PER,0.9999861717224121,0.0,Nikolas Hasse
1884,Jan von Flocken,15.0,PER,0.9999452829360962,0.0,Jan von Flocken
1885,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1887,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1888,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1889,Online-Autor,,,,,
1890,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1891,Hilde,5.0,PER,0.9783322215080261,0.0,Hilde
1892,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1893,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1894,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1895,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1896,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1897,Online-Autor,,,,,
1898,Online-Autor,,,,,
1899,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1900,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
1901,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1902,Hilde,5.0,PER,0.9783322215080261,0.0,Hilde
1903,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1904,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1905,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1906,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1907,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1908,S. Hofer,8.0,PER,0.9999721646308899,3.0,Hofer
1909,Online-Autor,,,,,
1910,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1911,Kristin von Appen,17.0,PER,0.9997882843017578,0.0,Kristin von Appen
1912,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1913,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1915,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1916,Online-Autor,,,,,
1917,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1918,Gast Autor,,,,,
1919,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
1920,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1922,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1923,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1924,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1925,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1926,Online-Autor,,,,,
1927,Tamás Fricz,11.0,PER,0.9999852776527405,0.0,Tamás Fricz
1928,Online-Autor,,,,,
1929,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1930,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1931,Karel Meissner,14.0,PER,0.9999237060546875,0.0,Karel Meissner
1932,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1933,Online-Autor,,,,,
1934,Online-Autor,,,,,
1935,Gerd Schultze-Rhonhof,21.0,PER,0.9999762773513794,0.0,Gerd Schultze-Rhonhof
1936,Gast Autor,,,,,
1937,Online-Autor,,,,,
1938,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1939,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1940,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1942,COMPACT-Magazin,,,,,
1943,Online-Autor,,,,,
1944,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1945,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1946,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1947,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1948,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1949,Gast Autor,,,,,
1950,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1951,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1952,Phil Mehrens,12.0,PER,0.9999610781669617,0.0,Phil Mehrens
1953,Online-Autor,,,,,
1955,Online-Autor,,,,,
1956,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1957,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1958,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
1959,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1960,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1962,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1963,COMPACT-TV,,,,,
1964,Phil Mehrens,12.0,PER,0.9999610781669617,0.0,Phil Mehrens
1965,Online-Autor,,,,,
1966,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1967,Online-Autor,,,,,
1969,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1970,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1971,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1972,Gerd Schultze-Rhonhof,21.0,PER,0.9999762773513794,0.0,Gerd Schultze-Rhonhof
1973,Online-Autor,,,,,
1974,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1975,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1976,Online-Autor,,,,,
1977,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
1979,COMPACT-Magazin,,,,,
1980,Phil Mehrens,12.0,PER,0.9999610781669617,0.0,Phil Mehrens
1981,Online-Autor,,,,,
1982,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1983,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1984,Online-Autor,,,,,
1985,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
1986,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
1987,COMPACT-Magazin,,,,,
1988,Online-Autor,,,,,
1989,COMPACT-TV,,,,,
1990,COMPACT-Magazin,,,,,
1991,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
1992,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
1993,Online-Autor,,,,,
1994,Martin Sellner,14.0,PER,0.9999629259109497,0.0,Martin Sellner
1995,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1996,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
1997,Gast Autor,,,,,
1998,Online-Autor,,,,,
1999,Gast Autor,,,,,
2000,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
2002,Gast Autor,,,,,
2003,Nikolas Hasse,13.0,PER,0.9999861717224121,0.0,Nikolas Hasse
2004,COMPACT-Magazin,,,,,
2005,Mario Alexander Müller,22.0,PER,0.9999780654907227,0.0,Mario Alexander Müller
2006,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
2007,Online-Autor,,,,,
2008,Online-Autor,,,,,
2009,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2010,Online-Autor,,,,,
2011,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2012,COMPACT-Magazin,,,,,
2013,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2014,Online-Autor,,,,,
2015,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2016,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2017,Hilde,5.0,PER,0.9783316850662231,0.0,Hilde
2018,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
2019,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
2020,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
2021,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
2022,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2024,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2025,Online-Autor,,,,,
2026,Online-Autor,,,,,
2027,Online-Autor,,,,,
2028,Online-Autor,,,,,
2029,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2030,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
2031,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2032,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2033,Online-Autor,,,,,
2035,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
2036,Online-Autor,,,,,
2037,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
2038,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2039,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
2040,Mario Alexander Müller,22.0,PER,0.9999780654907227,0.0,Mario Alexander Müller
2041,Online-Autor,,,,,
2042,Gast Autor,,,,,
2043,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
2044,Hilde,5.0,PER,0.9783316850662231,0.0,Hilde
2045,Mario Alexander Müller,22.0,PER,0.9999780654907227,0.0,Mario Alexander Müller
2046,Online-Autor,,,,,
2047,Gast Autor,,,,,
2048,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
2049,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
2050,Online-Autor,,,,,
2051,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
2052,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
2053,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2054,Online-Autor,,,,,
2055,Nikolas Hasse,13.0,PER,0.9999861717224121,0.0,Nikolas Hasse
2056,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2057,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2058,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2059,Online-Autor,,,,,
2060,Ute Fugmann,11.0,PER,0.9999340772628784,0.0,Ute Fugmann
2061,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2062,Online-Autor,,,,,
2063,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
2064,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2065,Online-Autor,,,,,
2066,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
2067,Valentina Schacht,17.0,PER,0.9999268651008606,0.0,Valentina Schacht
2068,Online-Autor,,,,,
2069,Online-Autor,,,,,
2070,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2071,Online-Autor,,,,,
2072,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
2073,Online-Autor,,,,,
2074,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
2075,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2076,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
2077,COMPACT-Magazin,,,,,
2078,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2079,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2080,Daniell Pföhringer,18.0,PER,0.9999285340309143,0.0,Daniell Pföhringer
2081,Online-Autor,,,,,
2083,Jürgen Elsässer,15.0,PER,0.9999830722808838,0.0,Jürgen Elsässer
2084,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
2085,Kai Homilius,12.0,PER,0.9991501569747925,0.0,Kai Homilius
2086,Hilde,5.0,PER,0.9783316850662231,0.0,Hilde
2087,Lars Poelz,10.0,PER,0.9999871253967285,0.0,Lars Poelz
2088,Online-Autor,,,,,
2089,Online-Autor,,,,,
2090,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
2091,Online-Autor,,,,,
2092,Online-Autor,,,,,
2093,Kristin von Appen,17.0,PER,0.9997883439064026,0.0,Kristin von Appen
2094,Sven Reuth,10.0,PER,0.9999712705612183,0.0,Sven Reuth
2095,Gast Autor,,,,,
2096,Paul Klemm,10.0,PER,0.9999879002571106,0.0,Paul Klemm
2097,Kai Homilius,12.0,PER,0.9991501569747925,0.0,Kai Homilius
2098,Online-Autor,,,,,
2099,Marcel Dettmer,14.0,PER,0.9999459385871887,0.0,Marcel Dettmer
2100,Online-Autor,,,,,
2102,Karel Meissner,14.0,PER,0.9999237060546875,0.0,Karel Meissner
2103,Online-Autor,,,,,
