id,topic_label,end,entity_group,score,start,word
2462,pandemie,,,,,
2462,menschen,,,,,
2462,covid,,,,,
2463,türkei,4.0,LOC,0.9529076218605042,0.0,türk
2463,eu,,,,,
2463,erdogan,2.0,LOC,0.41701918840408325,0.0,er
2463,erdogan,4.0,MISC,0.299383282661438,2.0,do
2463,erdogan,7.0,PER,0.4323715269565582,4.0,gan
2463,türkische,4.0,MISC,0.9963722229003906,0.0,türk
2464,mehr,,,,,
2464,menschen,,,,,
2464,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2464,wurde,,,,,
2465,türkei,4.0,LOC,0.9529076218605042,0.0,türk
2465,eu,,,,,
2465,erdogan,2.0,LOC,0.41701918840408325,0.0,er
2465,erdogan,4.0,MISC,0.299383282661438,2.0,do
2465,erdogan,7.0,PER,0.4323715269565582,4.0,gan
2465,türkische,4.0,MISC,0.9963722229003906,0.0,türk
2466,mehr,,,,,
2466,menschen,,,,,
2466,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2466,wurde,,,,,
2467,mehr,,,,,
2467,menschen,,,,,
2467,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2467,wurde,,,,,
2468,mehr,,,,,
2468,menschen,,,,,
2468,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2468,wurde,,,,,
2470,mehr,,,,,
2470,menschen,,,,,
2470,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2470,wurde,,,,,
2471,libyen,6.0,LOC,0.9989386200904846,0.0,libyen
2471,sea,,,,,
2471,bord,,,,,
2471,schiff,,,,,
2472,mehr,,,,,
2472,menschen,,,,,
2472,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2472,wurde,,,,,
2473,corona,,,,,
2473,pandemie,,,,,
2473,menschen,,,,,
2473,covid,,,,,
2474,mehr,,,,,
2474,menschen,,,,,
2474,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2474,wurde,,,,,
2475,mehr,,,,,
2475,menschen,,,,,
2475,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2475,wurde,,,,,
2476,mehr,,,,,
2476,menschen,,,,,
2476,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2476,wurde,,,,,
2477,mehr,,,,,
2477,menschen,,,,,
2477,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2477,wurde,,,,,
2478,grenze,,,,,
2478,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2478,polen,,,,,
2478,eu,,,,,
2479,corona,,,,,
2479,pandemie,,,,,
2479,menschen,,,,,
2479,covid,,,,,
2480,mehr,,,,,
2480,menschen,,,,,
2480,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2480,wurde,,,,,
2481,libyen,6.0,LOC,0.9989386200904846,0.0,libyen
2481,sea,,,,,
2481,bord,,,,,
2481,schiff,,,,,
2482,merkel,6.0,PER,0.9980149269104004,0.0,merkel
2482,kanzlerin,,,,,
2482,angela,6.0,PER,0.9616423845291138,0.0,angela
2482,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2483,mehr,,,,,
2483,menschen,,,,,
2483,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2483,wurde,,,,,
2484,grenze,,,,,
2484,belarus,7.0,LOC,0.9997774958610535,0.0,belarus
2484,polen,,,,,
2484,eu,,,,,
2485,mexiko,6.0,LOC,0.999770998954773,0.0,mexiko
2485,trump,5.0,PER,0.9987180233001709,0.0,trump
2485,us,,,,,
2485,usa,3.0,LOC,0.9001071453094482,0.0,usa
2486,mehr,,,,,
2486,menschen,,,,,
2486,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2486,wurde,,,,,
2487,mehr,,,,,
2487,menschen,,,,,
2487,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2487,wurde,,,,,
2488,mehr,,,,,
2488,menschen,,,,,
2488,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2488,wurde,,,,,
2489,mehr,,,,,
2489,menschen,,,,,
2489,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2489,wurde,,,,,
2490,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2490,sea,,,,,
2490,bord,,,,,
2490,schiff,,,,,
2491,türkei,4.0,LOC,0.9534242749214172,0.0,türk
2491,eu,,,,,
2491,erdogan,2.0,LOC,0.4170123040676117,0.0,er
2491,erdogan,4.0,MISC,0.29846635460853577,2.0,do
2491,erdogan,7.0,PER,0.43373605608940125,4.0,gan
2491,türkische,4.0,MISC,0.9964038133621216,0.0,türk
2492,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2492,sea,,,,,
2492,bord,,,,,
2492,schiff,,,,,
2493,türkei,4.0,LOC,0.9534242749214172,0.0,türk
2493,griechenland,12.0,LOC,0.999279260635376,0.0,griechenland
2493,griechischen,6.0,MISC,0.996018648147583,0.0,griech
2493,migranten,,,,,
2494,mehr,,,,,
2494,menschen,,,,,
2494,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2494,wurde,,,,,
2495,mehr,,,,,
2495,menschen,,,,,
2495,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2495,wurde,,,,,
2496,afghanistan,11.0,LOC,0.9997699856758118,0.0,afghanistan
2496,taliban,,,,,
2496,afghanen,8.0,LOC,0.9997501969337463,0.0,afghanen
2496,kabul,,,,,
2497,frauen,,,,,
2497,arbeiter,,,,,
2497,innen,,,,,
2497,innenklasse,,,,,
2498,mehr,,,,,
2498,menschen,,,,,
2498,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2498,wurde,,,,,
2499,mehr,,,,,
2499,menschen,,,,,
2499,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2499,wurde,,,,,
2500,ard,,,,,
2500,medien,,,,,
2500,schon,,,,,
2500,journalisten,,,,,
2501,mehr,,,,,
2501,menschen,,,,,
2501,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2501,wurde,,,,,
2502,mehr,,,,,
2502,menschen,,,,,
2502,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2502,wurde,,,,,
2503,mehr,,,,,
2503,menschen,,,,,
2503,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2503,wurde,,,,,
2504,moria,4.0,LOC,0.556119978427887,0.0,mori
2504,lesbos,,,,,
2504,griechischen,6.0,MISC,0.996018648147583,0.0,griech
2504,lager,,,,,
2505,salvini,7.0,PER,0.9919068813323975,0.0,salvini
2505,italien,7.0,LOC,0.9271342754364014,0.0,italien
2505,lega,,,,,
2505,matteo,6.0,PER,0.9965301156044006,0.0,matteo
2506,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2506,sea,,,,,
2506,bord,,,,,
2506,schiff,,,,,
2507,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2507,sea,,,,,
2507,bord,,,,,
2507,schiff,,,,,
2508,prozent,,,,,
2508,000,,,,,
2508,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2508,mehr,,,,,
2509,mehr,,,,,
2509,menschen,,,,,
2509,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2509,wurde,,,,,
2510,eu,,,,,
2510,kommission,,,,,
2510,staaten,,,,,
2510,seehofer,8.0,PER,0.9950897693634033,0.0,seehofer
2511,mehr,,,,,
2511,menschen,,,,,
2511,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2511,wurde,,,,,
2512,mehr,,,,,
2512,menschen,,,,,
2512,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2512,wurde,,,,,
2513,mehr,,,,,
2513,menschen,,,,,
2513,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2513,wurde,,,,,
2514,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2514,sea,,,,,
2514,bord,,,,,
2514,schiff,,,,,
2515,prozent,,,,,
2515,000,,,,,
2515,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2515,mehr,,,,,
2516,polizei,,,,,
2516,polizisten,,,,,
2516,reul,,,,,
2516,innen,,,,,
2517,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2517,sea,,,,,
2517,bord,,,,,
2517,schiff,,,,,
2518,eu,,,,,
2518,kommission,,,,,
2518,staaten,,,,,
2518,seehofer,8.0,PER,0.9950897693634033,0.0,seehofer
2519,mehr,,,,,
2519,menschen,,,,,
2519,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2519,wurde,,,,,
2520,mehr,,,,,
2520,menschen,,,,,
2520,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2520,wurde,,,,,
2521,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2521,sea,,,,,
2521,bord,,,,,
2521,schiff,,,,,
2522,mehr,,,,,
2522,menschen,,,,,
2522,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2522,wurde,,,,,
2523,mehr,,,,,
2523,menschen,,,,,
2523,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2523,wurde,,,,,
2524,mehr,,,,,
2524,menschen,,,,,
2524,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2524,wurde,,,,,
2525,grenze,,,,,
2525,belarus,7.0,LOC,0.9997774958610535,0.0,belarus
2525,polen,,,,,
2525,eu,,,,,
2526,mehr,,,,,
2526,menschen,,,,,
2526,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2526,wurde,,,,,
2527,polizei,,,,,
2527,polizisten,,,,,
2527,reul,,,,,
2527,innen,,,,,
2528,mehr,,,,,
2528,menschen,,,,,
2528,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2528,wurde,,,,,
2529,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2529,wurde,,,,,
2529,sagt,,,,,
2529,familie,,,,,
2530,mehr,,,,,
2530,menschen,,,,,
2530,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2530,wurde,,,,,
2531,grenze,,,,,
2531,belarus,7.0,LOC,0.9997774958610535,0.0,belarus
2531,polen,,,,,
2531,eu,,,,,
2532,mehr,,,,,
2532,menschen,,,,,
2532,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2532,wurde,,,,,
2533,mehr,,,,,
2533,menschen,,,,,
2533,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2533,wurde,,,,,
2534,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2534,sea,,,,,
2534,bord,,,,,
2534,schiff,,,,,
2535,mehr,,,,,
2535,menschen,,,,,
2535,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2535,wurde,,,,,
2536,syrien,2.0,MISC,0.8782246112823486,0.0,sy
2536,syrischen,3.0,MISC,0.990107536315918,0.0,syr
2536,idlib,,,,,
2536,al,,,,,
2537,mehr,,,,,
2537,menschen,,,,,
2537,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2537,wurde,,,,,
2538,türkei,4.0,LOC,0.9534242749214172,0.0,türk
2538,griechenland,12.0,LOC,0.999279260635376,0.0,griechenland
2538,griechischen,6.0,MISC,0.996018648147583,0.0,griech
2538,migranten,,,,,
2539,mehr,,,,,
2539,menschen,,,,,
2539,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2539,wurde,,,,,
2540,täter,,,,,
2540,wurde,,,,,
2540,polizei,,,,,
2540,mann,,,,,
2541,mehr,,,,,
2541,menschen,,,,,
2541,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2541,wurde,,,,,
2542,mehr,,,,,
2542,menschen,,,,,
2542,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2542,wurde,,,,,
2543,libyen,6.0,LOC,0.9989389181137085,0.0,libyen
2543,sea,,,,,
2543,bord,,,,,
2543,schiff,,,,,
2544,mehr,,,,,
2544,menschen,,,,,
2544,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2544,wurde,,,,,
2545,mehr,,,,,
2545,menschen,,,,,
2545,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2545,wurde,,,,,
2546,mehr,,,,,
2546,menschen,,,,,
2546,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2546,wurde,,,,,
2547,corona,,,,,
2547,pandemie,,,,,
2547,menschen,,,,,
2547,covid,,,,,
2548,mehr,,,,,
2548,menschen,,,,,
2548,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2548,wurde,,,,,
2549,mehr,,,,,
2549,menschen,,,,,
2549,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2549,wurde,,,,,
2550,mehr,,,,,
2550,menschen,,,,,
2550,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2550,wurde,,,,,
2551,türkei,4.0,LOC,0.9529076218605042,0.0,türk
2551,eu,,,,,
2551,erdogan,2.0,LOC,0.41701918840408325,0.0,er
2551,erdogan,4.0,MISC,0.299383282661438,2.0,do
2551,erdogan,7.0,PER,0.4323715269565582,4.0,gan
2551,türkische,4.0,MISC,0.9963722229003906,0.0,türk
2552,mehr,,,,,
2552,menschen,,,,,
2552,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2552,wurde,,,,,
2553,mehr,,,,,
2553,menschen,,,,,
2553,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2553,wurde,,,,,
2554,mehr,,,,,
2554,menschen,,,,,
2554,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2554,wurde,,,,,
2555,mehr,,,,,
2555,menschen,,,,,
2555,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2555,wurde,,,,,
2556,grenze,,,,,
2556,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2556,polen,,,,,
2556,eu,,,,,
2557,mehr,,,,,
2557,menschen,,,,,
2557,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2557,wurde,,,,,
2558,mehr,,,,,
2558,menschen,,,,,
2558,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2558,wurde,,,,,
2559,libyen,6.0,LOC,0.9989386200904846,0.0,libyen
2559,sea,,,,,
2559,bord,,,,,
2559,schiff,,,,,
2560,mehr,,,,,
2560,menschen,,,,,
2560,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2560,wurde,,,,,
2561,mehr,,,,,
2561,menschen,,,,,
2561,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2561,wurde,,,,,
2562,mehr,,,,,
2562,menschen,,,,,
2562,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2562,wurde,,,,,
2563,mehr,,,,,
2563,menschen,,,,,
2563,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2563,wurde,,,,,
2564,mehr,,,,,
2564,menschen,,,,,
2564,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2564,wurde,,,,,
2565,libyen,6.0,LOC,0.9989386200904846,0.0,libyen
2565,sea,,,,,
2565,bord,,,,,
2565,schiff,,,,,
2566,salvini,7.0,PER,0.9919052124023438,0.0,salvini
2566,italien,7.0,LOC,0.9285050630569458,0.0,italien
2566,lega,,,,,
2566,matteo,6.0,PER,0.99651700258255,0.0,matteo
2567,mehr,,,,,
2567,menschen,,,,,
2567,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2567,wurde,,,,,
2568,mehr,,,,,
2568,menschen,,,,,
2568,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2568,wurde,,,,,
2569,mehr,,,,,
2569,menschen,,,,,
2569,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2569,wurde,,,,,
2570,mehr,,,,,
2570,menschen,,,,,
2570,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2570,wurde,,,,,
2571,türkei,4.0,LOC,0.9529076218605042,0.0,türk
2571,eu,,,,,
2571,erdogan,2.0,LOC,0.41701918840408325,0.0,er
2571,erdogan,4.0,MISC,0.299383282661438,2.0,do
2571,erdogan,7.0,PER,0.4323715269565582,4.0,gan
2571,türkische,4.0,MISC,0.9963722229003906,0.0,türk
2572,mehr,,,,,
2572,menschen,,,,,
2572,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2572,wurde,,,,,
2573,mehr,,,,,
2573,menschen,,,,,
2573,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2573,wurde,,,,,
2574,mehr,,,,,
2574,menschen,,,,,
2574,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2574,wurde,,,,,
2575,mehr,,,,,
2575,menschen,,,,,
2575,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2575,wurde,,,,,
2576,mehr,,,,,
2576,menschen,,,,,
2576,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2576,wurde,,,,,
2577,trump,5.0,PER,0.9987305998802185,0.0,trump
2577,biden,,,,,
2577,demokraten,8.0,ORG,0.9995044469833374,0.0,demokrat
2577,us,,,,,
2578,mehr,,,,,
2578,menschen,,,,,
2578,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2578,wurde,,,,,
2579,eu,,,,,
2579,brexit,6.0,MISC,0.976020336151123,0.0,brexit
2579,europäischen,12.0,MISC,0.677300214767456,0.0,europäischen
2579,europa,6.0,LOC,0.9995255470275879,0.0,europa
2580,mehr,,,,,
2580,menschen,,,,,
2580,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2580,wurde,,,,,
2581,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2581,wurde,,,,,
2581,sagt,,,,,
2581,familie,,,,,
2582,mehr,,,,,
2582,menschen,,,,,
2582,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2582,wurde,,,,,
2583,polizei,,,,,
2583,polizisten,,,,,
2583,reul,,,,,
2583,innen,,,,,
2584,trump,5.0,PER,0.9987305998802185,0.0,trump
2584,biden,,,,,
2584,demokraten,8.0,ORG,0.9995044469833374,0.0,demokrat
2584,us,,,,,
2585,türkei,4.0,LOC,0.9529076218605042,0.0,türk
2585,eu,,,,,
2585,erdogan,2.0,LOC,0.41701918840408325,0.0,er
2585,erdogan,4.0,MISC,0.299383282661438,2.0,do
2585,erdogan,7.0,PER,0.4323715269565582,4.0,gan
2585,türkische,4.0,MISC,0.9963722229003906,0.0,türk
2586,grenze,,,,,
2586,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2586,polen,,,,,
2586,eu,,,,,
2587,mehr,,,,,
2587,menschen,,,,,
2587,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2587,wurde,,,,,
2588,libyen,6.0,LOC,0.9989386200904846,0.0,libyen
2588,sea,,,,,
2588,bord,,,,,
2588,schiff,,,,,
2589,mehr,,,,,
2589,menschen,,,,,
2589,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2589,wurde,,,,,
2590,grenze,,,,,
2590,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2590,polen,,,,,
2590,eu,,,,,
2591,mehr,,,,,
2591,menschen,,,,,
2591,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2591,wurde,,,,,
2592,mehr,,,,,
2592,menschen,,,,,
2592,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2592,wurde,,,,,
2594,täter,,,,,
2594,wurde,,,,,
2594,polizei,,,,,
2594,mann,,,,,
2595,prozent,,,,,
2595,000,,,,,
2595,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2595,mehr,,,,,
2596,mehr,,,,,
2596,menschen,,,,,
2596,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2596,wurde,,,,,
2597,mehr,,,,,
2597,menschen,,,,,
2597,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2597,wurde,,,,,
2598,grenze,,,,,
2598,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2598,polen,,,,,
2598,eu,,,,,
2599,mehr,,,,,
2599,menschen,,,,,
2599,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2599,wurde,,,,,
2600,grenze,,,,,
2600,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2600,polen,,,,,
2600,eu,,,,,
2601,eu,,,,,
2601,brexit,6.0,MISC,0.976020336151123,0.0,brexit
2601,europäischen,12.0,MISC,0.677300214767456,0.0,europäischen
2601,europa,6.0,LOC,0.9995255470275879,0.0,europa
2602,mehr,,,,,
2602,menschen,,,,,
2602,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2602,wurde,,,,,
2603,eu,,,,,
2603,kommission,,,,,
2603,staaten,,,,,
2603,seehofer,8.0,PER,0.9950955510139465,0.0,seehofer
2604,mehr,,,,,
2604,menschen,,,,,
2604,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2604,wurde,,,,,
2605,mehr,,,,,
2605,menschen,,,,,
2605,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2605,wurde,,,,,
2606,mehr,,,,,
2606,menschen,,,,,
2606,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2606,wurde,,,,,
2607,mexiko,6.0,LOC,0.9997718930244446,0.0,mexiko
2607,trump,5.0,PER,0.9987305998802185,0.0,trump
2607,us,,,,,
2607,usa,3.0,LOC,0.9006127715110779,0.0,usa
2608,mehr,,,,,
2608,menschen,,,,,
2608,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2608,wurde,,,,,
2609,mehr,,,,,
2609,menschen,,,,,
2609,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2609,wurde,,,,,
2610,mehr,,,,,
2610,menschen,,,,,
2610,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2610,wurde,,,,,
2611,mehr,,,,,
2611,menschen,,,,,
2611,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2611,wurde,,,,,
2612,corona,,,,,
2612,pandemie,,,,,
2612,menschen,,,,,
2612,covid,,,,,
2613,mehr,,,,,
2613,menschen,,,,,
2613,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2613,wurde,,,,,
2614,corona,,,,,
2614,pandemie,,,,,
2614,menschen,,,,,
2614,covid,,,,,
2615,mehr,,,,,
2615,menschen,,,,,
2615,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2615,wurde,,,,,
2616,mehr,,,,,
2616,menschen,,,,,
2616,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2616,wurde,,,,,
2617,mehr,,,,,
2617,menschen,,,,,
2617,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2617,wurde,,,,,
2618,mehr,,,,,
2618,menschen,,,,,
2618,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2618,wurde,,,,,
2619,mehr,,,,,
2619,menschen,,,,,
2619,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2619,wurde,,,,,
2620,mehr,,,,,
2620,menschen,,,,,
2620,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2620,wurde,,,,,
2621,prozent,,,,,
2621,000,,,,,
2621,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2621,mehr,,,,,
2622,mehr,,,,,
2622,menschen,,,,,
2622,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2622,wurde,,,,,
2623,mehr,,,,,
2623,menschen,,,,,
2623,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2623,wurde,,,,,
2624,prozent,,,,,
2624,000,,,,,
2624,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2624,mehr,,,,,
2625,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2625,anträge,,,,,
2625,000,,,,,
2625,prozent,,,,,
2626,mehr,,,,,
2626,menschen,,,,,
2626,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2626,wurde,,,,,
2627,mehr,,,,,
2627,menschen,,,,,
2627,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2627,wurde,,,,,
2628,moria,4.0,LOC,0.5566675662994385,0.0,mori
2628,lesbos,,,,,
2628,griechischen,6.0,MISC,0.9960249066352844,0.0,griech
2628,lager,,,,,
2629,mehr,,,,,
2629,menschen,,,,,
2629,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2629,wurde,,,,,
2630,mehr,,,,,
2630,menschen,,,,,
2630,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2630,wurde,,,,,
2631,mehr,,,,,
2631,menschen,,,,,
2631,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2631,wurde,,,,,
2632,mehr,,,,,
2632,menschen,,,,,
2632,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2632,wurde,,,,,
2633,grenze,,,,,
2633,belarus,7.0,LOC,0.9997779130935669,0.0,belarus
2633,polen,,,,,
2633,eu,,,,,
2634,mehr,,,,,
2634,menschen,,,,,
2634,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2634,wurde,,,,,
2635,polizei,,,,,
2635,polizisten,,,,,
2635,reul,,,,,
2635,innen,,,,,
2636,moria,4.0,LOC,0.5566675662994385,0.0,mori
2636,lesbos,,,,,
2636,griechischen,6.0,MISC,0.9960249066352844,0.0,griech
2636,lager,,,,,
2637,prozent,,,,,
2637,000,,,,,
2637,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2637,mehr,,,,,
2640,salvini,7.0,PER,0.9919052124023438,0.0,salvini
2640,italien,7.0,LOC,0.9285050630569458,0.0,italien
2640,lega,,,,,
2640,matteo,6.0,PER,0.99651700258255,0.0,matteo
2641,eu,,,,,
2641,kommission,,,,,
2641,staaten,,,,,
2641,seehofer,8.0,PER,0.9950955510139465,0.0,seehofer
2642,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2642,wurde,,,,,
2642,sagt,,,,,
2642,familie,,,,,
2643,salvini,7.0,PER,0.9919052124023438,0.0,salvini
2643,italien,7.0,LOC,0.9285050630569458,0.0,italien
2643,lega,,,,,
2643,matteo,6.0,PER,0.99651700258255,0.0,matteo
2644,libyen,6.0,LOC,0.9989386200904846,0.0,libyen
2644,sea,,,,,
2644,bord,,,,,
2644,schiff,,,,,
2645,mehr,,,,,
2645,menschen,,,,,
2645,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2645,wurde,,,,,
2646,mehr,,,,,
2646,menschen,,,,,
2646,deutschland,11.0,LOC,0.9299898147583008,0.0,deutschland
2646,wurde,,,,,
2647,mehr,,,,,
2647,menschen,,,,,
2647,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2647,wurde,,,,,
2648,grenze,,,,,
2648,belarus,7.0,LOC,0.9997774958610535,0.0,belarus
2648,polen,,,,,
2648,eu,,,,,
2649,prozent,,,,,
2649,000,,,,,
2649,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2649,mehr,,,,,
2650,mexiko,6.0,LOC,0.999770998954773,0.0,mexiko
2650,trump,5.0,PER,0.9987180233001709,0.0,trump
2650,us,,,,,
2650,usa,3.0,LOC,0.9001071453094482,0.0,usa
2651,türkei,4.0,LOC,0.9534242749214172,0.0,türk
2651,eu,,,,,
2651,erdogan,2.0,LOC,0.4170123040676117,0.0,er
2651,erdogan,4.0,MISC,0.29846635460853577,2.0,do
2651,erdogan,7.0,PER,0.43373605608940125,4.0,gan
2651,türkische,4.0,MISC,0.9964038133621216,0.0,türk
2652,trump,5.0,PER,0.9987180233001709,0.0,trump
2652,biden,,,,,
2652,demokraten,8.0,ORG,0.999504566192627,0.0,demokrat
2652,us,,,,,
2653,mehr,,,,,
2653,menschen,,,,,
2653,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2653,wurde,,,,,
2654,mehr,,,,,
2654,menschen,,,,,
2654,deutschland,11.0,LOC,0.9299231171607971,0.0,deutschland
2654,wurde,,,,,
