id,author_person,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
6311,[START] Axel Spilcker [END],13.0,PER,0.9999554753303528,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6315,[START] Stefan Groß-Lobkowicz [END],21.0,PER,0.9999408721923828,0.0,Stefan Groß-Lobkowicz,Stefan Groß,de,-1.6828209161758425,Q2336437
6319,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609665691852569,Q2476516
6324,[START] Göran Schattauer [END],16.0,PER,0.9999839663505554,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6335,[START] Jan Fleischhauer [END],16.0,PER,0.9999502897262572,0.0,Jan Fleischhauer,Jan Fleischhauer,en,-0.3157579302787781,Q1681764
6336,[START] Tim Pohl [END],8.0,PER,0.9999852776527404,0.0,Tim Pohl,تيم بول,ar,-0.968993067741394,Q7803243
6350,[START] Benjamin Hirsch [END],15.0,PER,0.9999785423278807,0.0,Benjamin Hirsch,ベンジャミン・フランクリン,ja,-1.758134365081787,Q34969
6364,[START] Göran Schattauer [END],16.0,PER,0.9999839663505554,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6398,[START] Göran Schattauer [END],16.0,PER,0.9999839067459106,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6403,[START] Axel Spilcker [END],13.0,PER,0.9999556541442872,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6406,[START] Axel Spilcker [END],13.0,PER,0.9999556541442872,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6417,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609667479991913,Q2476516
6418,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609665691852569,Q2476516
6423,[START] Benjamin Hirsch [END],15.0,PER,0.9999785423278807,0.0,Benjamin Hirsch,ベンジャミン・フランクリン,ja,-1.758134365081787,Q34969
6426,[START] Göran Schattauer [END],16.0,PER,0.9999839067459106,0.0,Göran Schattauer,ヨーラン・ヴァーレンベリ,ja,-3.1986963748931885,Q533348
6435,[START] Gabor Steingart [END],15.0,PER,0.9999843835830688,0.0,Gabor Steingart,Gabor Steingart,en,-0.3331630527973175,Q100947
6443,[START] Jan Fleischhauer [END],16.0,PER,0.999950647354126,0.0,Jan Fleischhauer,Jan Fleischhauer,en,-0.3157579898834228,Q1681764
6447,[START] Axel Spilcker [END],13.0,PER,0.9999556541442872,0.0,Axel Spilcker,アクセル・スプリンガー,ja,-2.373175621032715,Q216183
6451,[START] Gabor Steingart [END],15.0,PER,0.9999843835830688,0.0,Gabor Steingart,Gabor Steingart,en,-0.3331630527973175,Q100947
6462,[START] Ulrich Reitz [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.260966956615448,Q2476516
6474,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609667479991913,Q2476516
6488,[START] Ulrich Reitz  [END],12.0,PER,0.999988317489624,0.0,Ulrich Reitz,Ulrich Reitz,de,-0.2609669864177704,Q2476516
6489,[START] Benjamin Hirsch [END],15.0,PER,0.9999785423278807,0.0,Benjamin Hirsch,ベンジャミン・フランクリン,ja,-1.7581347227096558,Q34969
6492,[START] Thomas Hauser [END],13.0,PER,0.999964714050293,0.0,Thomas Hauser,Thomas Hauser,en,-0.2909866869449615,Q952563
6511,[START] Lothar Keller [END],13.0,PER,0.9999856352806092,0.0,Lothar Keller,Lothar Keller,de,-0.2447569817304611,Q1723838
6522,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6527,[START] Franziska Türk [END],14.0,PER,0.9023962020874025,0.0,Franziska Türk,فرانشيسكا فيشر,ar,-2.0481057167053223,Q1450114
6529,[START] Christian Wilp [END],14.0,PER,0.999973475933075,0.0,Christian Wilp,Christian Wilp,de,-0.305976539850235,Q1082356
6549,[START] Christian Wilp [END],14.0,PER,0.999973475933075,0.0,Christian Wilp,Christian Wilp,de,-0.3059766888618469,Q1082356
6560,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6567,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6584,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6617,[START] Frauke Niemeyer [END],14.0,PER,0.9414128065109252,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.814507842063904,Q134165
6626,[START] Frauke Niemeyer [END],14.0,PER,0.9414128065109252,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6635,[START] Nikolaus Blome [END],14.0,PER,0.999987244606018,0.0,Nikolaus Blome,Nikolaus Blome,de,-0.2373767644166946,Q1488138
6636,[START] Frauke Niemeyer [END],14.0,PER,0.9414128065109252,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.814507842063904,Q134165
6650,[START] Hannes Vogel [END],12.0,PER,0.9999858736991882,0.0,Hannes Vogel,هانس فوغل,ar,-0.6588786244392395,Q72754
6652,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6655,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6662,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6666,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6707,[START] Franziska Türk [END],14.0,PER,0.9023962020874025,0.0,Franziska Türk,فرانشيسكا فيشر,ar,-2.0481057167053223,Q1450114
6717,[START] Sebastian Huld [END],14.0,PER,0.9999759793281556,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6726,[START] Franziska Türk [END],14.0,PER,0.9023962020874025,0.0,Franziska Türk,فرانشيسكا فيشر,ar,-2.0481057167053223,Q1450114
6748,[START] Konstantin Kuhle [END],16.0,PER,0.9999785423278807,0.0,Konstantin Kuhle,Konstantin Kuhle,de,-0.3371150493621826,Q16216417
6758,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6762,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6767,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6774,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6785,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6788,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6804,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6806,[START] Frauke Niemeyer [END],14.0,PER,0.9406453371047974,0.0,Frauke Niemeye,"Нимейер, Оскар",ru,-1.8145081996917725,Q134165
6813,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6814,[START] Sebastian Huld [END],14.0,PER,0.9999760985374452,0.0,Sebastian Huld,塞巴斯蒂安,zh,-1.6118756532669067,Q272899
6837,[START] Hans-Günther Dicks [END],18.0,PER,0.9999827146530152,0.0,Hans-Günther Dicks,Hans-Günther Döring,de,-1.638499736785889,Q995190
6864,[START] FrechePresseNet [END],15.0,ORG,0.9996933937072754,0.0,FrechePresseNet,Free Press (organization),en,-1.2146000862121582,Q5499957
6870,[START] Guido Grandt [END],12.0,PER,0.9999770522117616,0.0,Guido Grandt,Guido Grandt,fr,-0.4423108398914337,Q15056540
6881,[START] Guido Grandt [END],12.0,PER,0.9999770522117616,0.0,Guido Grandt,Guido Grandt,fr,-0.4423107504844665,Q15056540
6902,[START] Guido Grandt [END],12.0,PER,0.9999770522117616,0.0,Guido Grandt,Guido Grandt,fr,-0.4423108398914337,Q15056540
7246,[START] Karin Leukefeld [END],15.0,PER,0.9975560903549194,0.0,Karin Leukefeld,Karin Leukefeld,de,-0.2187938541173935,Q26260105
7247,[START] Werner Rügemer [END],14.0,PER,0.9987035393714904,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019017338752746,Q2562406
7248,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719479262828827,Q2475969
7249,[START] Glenn Greenwald [END],15.0,PER,0.9999662041664124,0.0,Glenn Greenwald,Glenn Greenwald,en,-0.2217338234186172,Q5568842
7253,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7255,[START] Marcus Klöckner [END],15.0,PER,0.9999540448188782,0.0,Marcus Klöckner,Клёкнер,ru,-1.9758867025375368,Q88158
7258,[START] Werner Rügemer [END],14.0,PER,0.9987035393714904,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019016146659851,Q2562406
7260,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719473749399185,Q2475969
7269,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7272,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7274,[START] Oskar Lafontaine [END],16.0,PER,0.9999186992645264,0.0,Oskar Lafontaine,Oskar Lafontaine,de,-0.286039650440216,Q110719
7279,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719472706317901,Q2475969
7283,[START] Werner Rügemer [END],14.0,PER,0.9987035393714904,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019017934799194,Q2562406
7284,[START] Werner Rügemer [END],14.0,PER,0.9987035393714904,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019016444683075,Q2562406
7287,[START] Jakob Reimann [END],13.0,PER,0.9999868273735046,0.0,Jakob Reimann,ヤーコプ・ルートヴィヒ・カール・グリム,ja,-2.2894790172576904,Q6701
7289,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986054420471191,Q20243383
7290,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7293,[START] Winfried Wolf [END],13.0,PER,0.999990463256836,0.0,Winfried Wolf,Winfried Wolf (Politiker),de,-0.2722077071666717,Q2584346
7294,[START] Wolfgang Bittner [END],16.0,PER,0.9999902248382568,0.0,Wolfgang Bittner,Wolfgang Bittner,de,-0.2130426913499832,Q102669
7296,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719479709863662,Q2475969
7299,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7300,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7302,[START] Arno Luik [END],9.0,PER,0.9999141097068788,0.0,Arno Luik,Arno Luik,de,-0.4841428399085998,Q694392
7304,[START] Jonas Christopher Höpken [END],24.0,PER,0.9999549984931946,0.0,Jonas Christopher Höpken,"Хёпкен, Андерс Юхан фон",ru,-2.2147512435913086,Q491083
7308,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7309,[START] Wolfgang Bittner [END],16.0,PER,0.9999902248382568,0.0,Wolfgang Bittner,Wolfgang Bittner,de,-0.2130427211523056,Q102669
7314,[START] Hannes Hofbauer [END],15.0,PER,0.9999839663505554,0.0,Hannes Hofbauer,Hannes Hofbauer,de,-0.2496907114982605,Q1576005
7320,[START] Reiner Siebert [END],14.0,PER,0.999988317489624,0.0,Reiner Siebert,Rainer Siebert,de,-1.0189342498779297,Q1546696
7331,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7333,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7334,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7335,[START] Wolf Wetzel [END],11.0,PER,0.9999391436576844,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7339,[START] Hannes Hofbauer [END],15.0,PER,0.9999839663505554,0.0,Hannes Hofbauer,Hannes Hofbauer,de,-0.2496906667947769,Q1576005
7341,[START] Winfried Wolf [END],13.0,PER,0.999990463256836,0.0,Winfried Wolf,Winfried Wolf (Politiker),de,-0.2722078263759613,Q2584346
7347,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7349,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.167521953582764,Q216872
7359,[START] Werner Rügemer [END],14.0,PER,0.9987035393714904,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019016444683075,Q2562406
7361,[START] Werner Rügemer [END],14.0,PER,0.9987035393714904,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019016146659851,Q2562406
7363,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719479262828827,Q2475969
7367,[START] Wolfgang Wodarg [END],15.0,PER,0.9999631643295288,0.0,Wolfgang Wodarg,Wolfgang Wodarg,de,-0.212454006075859,Q84698
7369,[START] Winfried Wolf [END],13.0,PER,0.999990463256836,0.0,Winfried Wolf,Winfried Wolf (Politiker),de,-0.2722078263759613,Q2584346
7370,[START] Werner Rügemer [END],14.0,PER,0.9986563324928284,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019016444683075,Q2562406
7373,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719472706317901,Q2475969
7379,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7382,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.167521953582764,Q216872
7383,[START] Wolf Wetzel [END],11.0,PER,0.9999390244483948,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7384,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7389,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719479709863662,Q2475969
7402,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719472706317901,Q2475969
7409,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719479709863662,Q2475969
7411,[START] Ulrich Heyden [END],13.0,PER,0.999989092350006,0.0,Ulrich Heyden,Ulrich Heyden,de,-0.1719472706317901,Q2475969
7412,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.1675221920013428,Q216872
7413,[START] Werner Rügemer [END],14.0,PER,0.9986563324928284,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019017338752746,Q2562406
7416,[START] Irmtraud Gutschke [END],17.0,PER,0.999672830104828,0.0,Irmtraud Gutschke,Irmtraud Gutschke,de,-0.1354329288005828,Q61983335
7419,[START] Alexander King [END],14.0,PER,0.9998862743377686,0.0,Alexander King,Alexander King (author),en,-0.3876040577888489,Q4719306
7429,[START] Wolf Wetzel [END],11.0,PER,0.9999390244483948,0.0,Wolf Wetzel,Wolf Wetzel,de,-0.2986051142215729,Q20243383
7430,[START] Hubert Seipel [END],13.0,PER,0.9999902248382568,0.0,Hubert Seipel,Hubert Seipel,de,-0.2933259606361389,Q1633422
7434,[START] Werner Rügemer [END],14.0,PER,0.9986563324928284,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019017934799194,Q2562406
7447,[START] Tobias Riegel [END],13.0,PER,0.999987781047821,0.0,Tobias Riegel,トビアス・アッセル,ja,-2.167521953582764,Q216872
7450,[START] Werner Rügemer [END],14.0,PER,0.9986563324928284,0.0,Werner Rügemer,Werner Rügemer,de,-0.2019016146659851,Q2562406
7458,[START] Yves Lamar [END],10.0,PER,0.9999406337738036,0.0,Yves Lamar,Yvonne Le Roux,fr,-1.4383682012557983,Q19629266
7465,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7468,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7476,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7478,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7479,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7482,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7483,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7484,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7485,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7493,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7494,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7497,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7498,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7500,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7504,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7505,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7506,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7509,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7510,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7512,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7514,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7515,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7517,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7519,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7520,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7526,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7529,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7535,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7544,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7553,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7554,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7558,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7571,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7574,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7576,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7577,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7582,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7584,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7586,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7588,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7598,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7600,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7607,[START] Daniel Matissek [END],15.0,PER,0.9588977098464966,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7611,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7613,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7615,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7617,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7622,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7629,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7632,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7638,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7639,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7644,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7646,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7648,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7651,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7655,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7658,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7663,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7666,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7667,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7671,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
7677,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7678,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476438522339,Q369283
7679,[START] Daniel Matissek [END],15.0,PER,0.9587749242782592,0.0,Daniel Matissek,ダニエル・パイプス,ja,-2.443476915359497,Q369283
