id,topic_label,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
3982,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
3983,[START] abortion [END],,,,,,Abortion,en,-0.117800623178482,Q8452
3983,[START] reproductive [END],,,,,,Reproduction,en,-0.1690853983163833,Q11990
3983,[START] abortions [END],,,,,,Abortion,en,-0.1439277678728103,Q8452
3983,[START] people [END],,,,,,People,en,-0.2488041818141937,Q2472587
3984,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
3984,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
3985,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
3985,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
3986,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
3986,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
3987,[START] ukraine [END],6.0,MISC,0.8455923199653625,0.0,ukrain,Ukraina lingvo,eo,-0.2749492526054382,Q8798
3987,[START] ukrainian [END],6.0,MISC,0.9743151664733888,0.0,ukrain,Ukrainian language,en,-0.122225135564804,Q8798
3988,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
3988,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
3989,[START] palestinian [END],8.0,MISC,0.9968816041946412,0.0,palestin,Palestinian language,en,-0.2307647913694381,Q12237304
3989,[START] palestinians [END],,,,,,Palestinians,en,-0.1264769285917282,Q201190
3990,[START] theory [END],,,,,,Theory,en,-0.1865901947021484,Q17737
3991,[START] workers [END],,,,,,Workforce,en,-0.1603911817073822,Q13440398
3991,[START] food [END],,,,,,Food,en,-0.1265458762645721,Q2095
3991,[START] union [END],,,,,,Union (set theory),en,-0.4277139008045196,Q185359
3992,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
3992,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
3993,[START] vaccine [END],,,,,,Vaccine,en,-0.1136992275714874,Q134808
3993,[START] health [END],,,,,,Health,en,-0.1490348279476165,Q12147
3994,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
3994,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
3995,[START] vaccine [END],,,,,,Vaccine,en,-0.1136993467807769,Q134808
3995,[START] health [END],,,,,,Health,en,-0.1490348130464553,Q12147
3996,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
3996,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
3997,[START] palestinian [END],8.0,MISC,0.9968816041946412,0.0,palestin,Palestinian language,en,-0.2308650463819503,Q12237304
3997,[START] palestinians [END],,,,,,Palestinians,en,-0.1264768093824386,Q201190
3998,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
3998,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
3999,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
3999,[START] president [END],,,,,,President (corporate title),en,-0.240527868270874,Q1255921
4000,[START] palestinian [END],8.0,MISC,0.9968816041946412,0.0,palestin,Palestinian language,en,-0.2308652848005294,Q12237304
4000,[START] palestinians [END],,,,,,Palestinians,en,-0.1264769285917282,Q201190
4001,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4001,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4002,[START] ukraine [END],6.0,MISC,0.8455923199653625,0.0,ukrain,Ukraina lingvo,eo,-0.2749492526054382,Q8798
4002,[START] ukrainian [END],6.0,MISC,0.9743151664733888,0.0,ukrain,Ukrainian language,en,-0.122225135564804,Q8798
4005,[START] abortion [END],,,,,,Abortion,en,-0.1178012117743492,Q8452
4005,[START] reproductive [END],,,,,,Reproduction,en,-0.1690855026245117,Q11990
4005,[START] abortions [END],,,,,,Abortion,en,-0.1439280658960342,Q8452
4005,[START] people [END],,,,,,People,en,-0.2488042116165161,Q2472587
4006,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4006,[START] border wall [END],,,,,,Border barrier,en,-0.3948019742965698,Q1314535
4006,[START] construction [END],,,,,,Construction,en,-0.1287317425012588,Q385378
4009,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4009,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4010,[START] ukraine [END],6.0,MISC,0.8455923199653625,0.0,ukrain,Ukraina lingvo,eo,-0.2749492824077606,Q8798
4010,[START] ukrainian [END],6.0,MISC,0.9743151664733888,0.0,ukrain,Ukrainian language,en,-0.122225172817707,Q8798
4014,[START] children [END],,,,,,Child,en,-0.3465884923934936,Q7569
4014,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4014,[START] unaccompanied [END],,,,,,Unaccompanied minor,en,-0.3251290023326874,Q370325
4015,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4015,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4016,[START] title [END],,,,,,Title (property),en,-0.222592294216156,Q13629195
4016,[START] title 42 [END],,,,,,Title 42,en,-0.1876632124185562,Q7810086
4016,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4017,[START] australian [END],7.0,MISC,0.9970542192459106,0.0,austral,Australian literature,en,-0.4975194334983825,Q781919
4017,[START] tennis [END],,,,,,Tennis,en,-0.3613829314708709,Q847
4018,[START] migrants [END],,,,,,Immigration,en,-0.2622063755989074,Q131288
4018,[START] truck [END],,,,,,Truck,en,-0.1200922951102256,Q43193
4019,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4019,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4020,[START] ukraine [END],6.0,MISC,0.8481897711753845,0.0,ukrain,Ukraina lingvo,eo,-0.2749492228031158,Q8798
4020,[START] ukrainian [END],6.0,MISC,0.9741621613502502,0.0,ukrain,Ukrainian language,en,-0.122225172817707,Q8798
4021,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4021,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4022,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4022,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4023,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4023,[START] president [END],,,,,,President (corporate title),en,-0.2405275106430053,Q1255921
4024,[START] australian [END],7.0,MISC,0.9970542192459106,0.0,austral,Australian literature,en,-0.4975198805332184,Q781919
4024,[START] tennis [END],,,,,,Tennis,en,-0.3613832294940948,Q847
4025,[START] migrants [END],,,,,,Immigration,en,-0.2622063159942627,Q131288
4025,[START] truck [END],,,,,,Truck,en,-0.1200924441218376,Q43193
4026,[START] migrants [END],,,,,,Immigration,en,-0.2622063457965851,Q131288
4026,[START] truck [END],,,,,,Truck,en,-0.1200924441218376,Q43193
4028,[START] theory [END],,,,,,Theory,en,-0.1865904927253723,Q17737
4029,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4029,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4031,[START] ukraine [END],6.0,MISC,0.8481897711753845,0.0,ukrain,Ukraina lingvo,eo,-0.2749492228031158,Q8798
4031,[START] ukrainian [END],6.0,MISC,0.9741621613502502,0.0,ukrain,Ukrainian language,en,-0.122225172817707,Q8798
4032,[START] ukraine [END],6.0,MISC,0.8481897711753845,0.0,ukrain,Ukraina lingvo,eo,-0.2749492824077606,Q8798
4032,[START] ukrainian [END],6.0,MISC,0.9741621613502502,0.0,ukrain,Ukrainian language,en,-0.122225172817707,Q8798
4033,[START] channel [END],,,,,,Communication channel,en,-0.499248594045639,Q733553
4033,[START] migrants [END],,,,,,Immigration,en,-0.2622116506099701,Q131288
4034,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4034,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
4035,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4036,[START] caravan [END],,,,,,Caravan (towed trailer),en,-0.2865845561027527,Q216040
4036,[START] migrants [END],,,,,,Immigration,en,-0.2622116506099701,Q131288
4037,[START] ukraine [END],6.0,MISC,0.8481897711753845,0.0,ukrain,Ukraina lingvo,eo,-0.2746064364910126,Q8798
4037,[START] ukrainian [END],6.0,MISC,0.9741621613502502,0.0,ukrain,Ukrainian language,en,-0.1222050711512565,Q8798
4038,[START] australian [END],7.0,MISC,0.9970542192459106,0.0,austral,Australian literature,en,-0.4975194334983825,Q781919
4038,[START] tennis [END],,,,,,Tennis,en,-0.3613829314708709,Q847
4039,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
4040,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4040,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4041,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4041,[START] president [END],,,,,,President (corporate title),en,-0.240527868270874,Q1255921
4042,[START] australian [END],7.0,MISC,0.9970542192459106,0.0,austral,Australian literature,en,-0.4975195527076721,Q781919
4042,[START] tennis [END],,,,,,Tennis,en,-0.3613835275173187,Q847
4044,[START] migrants [END],,,,,,Immigration,en,-0.2622063755989074,Q131288
4044,[START] truck [END],,,,,,Truck,en,-0.1200922206044197,Q43193
4045,[START] migrants [END],,,,,,Immigration,en,-0.2622063755989074,Q131288
4045,[START] truck [END],,,,,,Truck,en,-0.1200922951102256,Q43193
4047,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
4048,[START] vaccine [END],,,,,,Vaccine,en,-0.1136991307139396,Q134808
4048,[START] health [END],,,,,,Health,en,-0.1490348130464553,Q12147
4050,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4050,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4051,[START] migrants [END],,,,,,Immigration,en,-0.2622063457965851,Q131288
4051,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4052,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4052,[START] migrants [END],,,,,,Immigration,en,-0.2622115612030029,Q131288
4053,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4053,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4054,[START] voters [END],,,,,,Voting,en,-0.2534818649291992,Q189760
4054,[START] poll [END],,,,,,Opinion poll,en,-0.2587638795375824,Q49958
4054,[START] immigration [END],,,,,,Immigration,en,-0.173031747341156,Q131288
4055,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4055,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4056,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4056,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4057,[START] refugee [END],,,,,,Refugee,en,-0.1292267590761184,Q131572
4057,[START] refugees [END],,,,,,Refugee,en,-0.1331391632556915,Q131572
4058,[START] democrats [END],,,,,,Democratic Party (United States),en,-0.2711201906204223,Q29552
4058,[START] reconciliation [END],,,,,,Reconciliation (theology),en,-0.1973679959774017,Q12859497
4058,[START] senate [END],,,,,,Senate of the Republic (Italy),en,-0.3429311513900757,Q633872
4058,[START] parliamentarian [END],,,,,,Member of parliament,en,-0.165465235710144,Q486839
4059,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4059,[START] immigration [END],,,,,,Immigration,en,-0.1730745285749435,Q131288
4060,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4061,[START] ice [END],,,,,,Ice,en,-0.2439261972904205,Q23392
4061,[START] enforcement [END],,,,,,Enforcement,en,-0.2129995077848434,Q4202277
4062,[START] workers [END],,,,,,Workforce,en,-0.1603911817073822,Q13440398
4062,[START] foreign [END],,,,,,Foreign language,en,-0.3751213252544403,Q150352
4063,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4063,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4064,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4064,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4065,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4065,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4066,[START] belarusian [END],8.0,MISC,0.8900678157806396,0.0,belarusi,Belarusian language,en,-0.4655293524265289,Q9091
4067,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4067,[START] migrants [END],,,,,,Immigration,en,-0.2622115612030029,Q131288
4068,[START] vaccine [END],,,,,,Vaccine,en,-0.1136992275714874,Q134808
4068,[START] health [END],,,,,,Health,en,-0.1490348279476165,Q12147
4069,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4069,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4070,[START] channel [END],,,,,,Communication channel,en,-0.499248206615448,Q733553
4070,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4071,[START] border [END],,,,,,Border,en,-0.2581032812595367,Q133346
4071,[START] president [END],,,,,,President (corporate title),en,-0.2405277788639068,Q1255921
4072,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
4073,[START] deportations [END],,,,,,Deportation,en,-0.1842722296714782,Q379693
4073,[START] immigration [END],,,,,,Immigration,en,-0.173031747341156,Q131288
4074,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4074,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4075,[START] channel [END],,,,,,Communication channel,en,-0.499248206615448,Q733553
4075,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4076,[START] channel [END],,,,,,Communication channel,en,-0.499248594045639,Q733553
4076,[START] migrants [END],,,,,,Immigration,en,-0.2622116506099701,Q131288
4077,[START] workers [END],,,,,,Workforce,en,-0.1603911817073822,Q13440398
4077,[START] foreign [END],,,,,,Foreign language,en,-0.3753555417060852,Q150352
4078,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
4079,[START] belarusian [END],8.0,MISC,0.8900678157806396,0.0,belarusi,Belarusian language,en,-0.4655294716358185,Q9091
4080,[START] border [END],,,,,,Border,en,-0.258251428604126,Q133346
4080,[START] president [END],,,,,,President (corporate title),en,-0.2404546737670898,Q1255921
4081,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4082,[START] border [END],,,,,,Border,en,-0.2581032812595367,Q133346
4082,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
4083,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4083,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4084,[START] channel [END],,,,,,Communication channel,en,-0.4992488920688629,Q733553
4084,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4085,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4085,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4086,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4087,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4087,[START] migrants [END],,,,,,Immigration,en,-0.2622115612030029,Q131288
4088,[START] children [END],,,,,,Child,en,-0.3465884923934936,Q7569
4088,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4088,[START] unaccompanied [END],,,,,,Unaccompanied minor,en,-0.3251290023326874,Q370325
4089,[START] migrants [END],,,,,,Immigration,en,-0.2622063159942627,Q131288
4089,[START] truck [END],,,,,,Truck,en,-0.1200748085975647,Q43193
4090,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4090,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4091,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4091,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4092,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4092,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
4093,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4093,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4094,[START] channel [END],,,,,,Communication channel,en,-0.4992488920688629,Q733553
4094,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4095,[START] asylum [END],,,,,,Right of asylum,en,-0.3726244568824768,Q11283415
4095,[START] court [END],,,,,,Court,en,-0.4194365739822387,Q41487
4095,[START] policy [END],,,,,,Policy,en,-0.2542406916618347,Q1156854
4096,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4097,[START] workers [END],,,,,,Workforce,en,-0.1603197455406189,Q13440398
4097,[START] foreign [END],,,,,,Foreign language,en,-0.3751213252544403,Q150352
4098,[START] children [END],,,,,,Child,en,-0.3465884923934936,Q7569
4098,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4098,[START] unaccompanied [END],,,,,,Unaccompanied minor,en,-0.3251290023326874,Q370325
4099,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4099,[START] president [END],,,,,,President (corporate title),en,-0.240527868270874,Q1255921
4100,[START] border [END],,,,,,Border,en,-0.2581029832363128,Q133346
4100,[START] security [END],,,,,,Security,en,-0.1848111003637313,Q2526135
4101,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4101,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4102,[START] belarusian [END],8.0,MISC,0.8901251554489136,0.0,belarusi,Belarusian language,en,-0.4655293822288513,Q9091
4103,[START] title [END],,,,,,Title (property),en,-0.222697764635086,Q13629195
4103,[START] title 42 [END],,,,,,Title 42,en,-0.1876997053623199,Q7810086
4103,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4104,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4104,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4105,[START] channel [END],,,,,,Communication channel,en,-0.499248206615448,Q733553
4105,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4106,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4107,[START] democrats [END],,,,,,Democratic Party (United States),en,-0.2711202502250671,Q29552
4107,[START] reconciliation [END],,,,,,Reconciliation (theology),en,-0.1973679959774017,Q12859497
4107,[START] senate [END],,,,,,Senate of the Republic (Italy),en,-0.3429309129714966,Q633872
4107,[START] parliamentarian [END],,,,,,Member of parliament,en,-0.1654655039310455,Q486839
4108,[START] channel [END],,,,,,Communication channel,en,-0.4991235733032226,Q733553
4108,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4109,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4109,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4110,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4110,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4111,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4111,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4112,[START] children [END],,,,,,Child,en,-0.3465887010097503,Q7569
4112,[START] border [END],,,,,,Border,en,-0.2581032812595367,Q133346
4112,[START] unaccompanied [END],,,,,,Unaccompanied minor,en,-0.3251288831233978,Q370325
4113,[START] channel [END],,,,,,Communication channel,en,-0.4991235733032226,Q733553
4113,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4114,[START] workers [END],,,,,,Workforce,en,-0.1603913456201553,Q13440398
4114,[START] foreign [END],,,,,,Foreign language,en,-0.3753557801246643,Q150352
4115,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4116,[START] voters [END],,,,,,Voting,en,-0.2534821629524231,Q189760
4116,[START] poll [END],,,,,,Opinion poll,en,-0.2587633728981018,Q49958
4116,[START] immigration [END],,,,,,Immigration,en,-0.1730317771434784,Q131288
4117,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4117,[START] migrants [END],,,,,,Immigration,en,-0.2622115612030029,Q131288
4118,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4118,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4119,[START] channel [END],,,,,,Communication channel,en,-0.4992488920688629,Q733553
4119,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4120,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4120,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4121,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4121,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4121,[START] number [END],,,,,,Number,en,-0.171107679605484,Q11563
4122,[START] workers [END],,,,,,Workforce,en,-0.1603911817073822,Q13440398
4122,[START] foreign [END],,,,,,Foreign language,en,-0.3751213252544403,Q150352
4123,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4123,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4123,[START] number [END],,,,,,Number,en,-0.171107530593872,Q11563
4124,[START] caravan [END],,,,,,Caravan (towed trailer),en,-0.2865845561027527,Q216040
4124,[START] migrants [END],,,,,,Immigration,en,-0.2622116506099701,Q131288
4125,[START] border [END],,,,,,Border,en,-0.2581031322479248,Q133346
4125,[START] president [END],,,,,,President (corporate title),en,-0.240527868270874,Q1255921
4126,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4127,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4127,[START] migrants [END],,,,,,Immigration,en,-0.2622115612030029,Q131288
4128,[START] migrants [END],,,,,,Immigration,en,-0.2622063457965851,Q131288
4129,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
4130,[START] channel [END],,,,,,Communication channel,en,-0.499248206615448,Q733553
4130,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4131,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4131,[START] border wall [END],,,,,,Border barrier,en,-0.3948019742965698,Q1314535
4131,[START] construction [END],,,,,,Construction,en,-0.1287317425012588,Q385378
4132,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4132,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4132,[START] number [END],,,,,,Number,en,-0.1711070984601974,Q11563
4133,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4134,[START] voters [END],,,,,,Voting,en,-0.2534818649291992,Q189760
4134,[START] poll [END],,,,,,Opinion poll,en,-0.2587638795375824,Q49958
4134,[START] immigration [END],,,,,,Immigration,en,-0.1731303036212921,Q131288
4135,[START] belarusian [END],8.0,MISC,0.8899787664413452,0.0,belarusi,Belarusian language,en,-0.4655294716358185,Q9091
4136,[START] channel [END],,,,,,Communication channel,en,-0.499248594045639,Q733553
4136,[START] migrants [END],,,,,,Immigration,en,-0.2622116506099701,Q131288
4137,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4137,[START] migrants [END],,,,,,Immigration,en,-0.2622115612030029,Q131288
4138,[START] abortion [END],,,,,,Abortion,en,-0.117800623178482,Q8452
4138,[START] reproductive [END],,,,,,Reproduction,en,-0.1690853983163833,Q11990
4138,[START] abortions [END],,,,,,Abortion,en,-0.1439277678728103,Q8452
4138,[START] people [END],,,,,,People,en,-0.2488041818141937,Q2472587
4139,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4139,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4140,[START] channel [END],,,,,,Communication channel,en,-0.499248206615448,Q733553
4140,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4141,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4141,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
4142,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4142,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
4143,[START] channel [END],,,,,,Communication channel,en,-0.4992485046386719,Q733553
4143,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4144,[START] voters [END],,,,,,Voting,en,-0.2534818649291992,Q189760
4144,[START] poll [END],,,,,,Opinion poll,en,-0.2587638795375824,Q49958
4144,[START] immigration [END],,,,,,Immigration,en,-0.1730745285749435,Q131288
4145,[START] migrants [END],,,,,,Immigration,en,-0.2622063159942627,Q131288
4145,[START] border [END],,,,,,Border,en,-0.2581032812595367,Q133346
4146,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4146,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4146,[START] number [END],,,,,,Number,en,-0.171107679605484,Q11563
4147,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4147,[START] president [END],,,,,,President (corporate title),en,-0.2404444217681884,Q1255921
4148,[START] border [END],,,,,,Border,en,-0.2580816447734833,Q133346
4148,[START] president [END],,,,,,President (corporate title),en,-0.2404444515705108,Q1255921
4149,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4149,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4150,[START] border [END],,,,,,Border,en,-0.2580815851688385,Q133346
4150,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4151,[START] belarusian [END],8.0,MISC,0.8899787664413452,0.0,belarusi,Belarusian language,en,-0.4655293524265289,Q9091
4152,[START] border [END],,,,,,Border,en,-0.2582517266273498,Q133346
4152,[START] president [END],,,,,,President (corporate title),en,-0.2405275106430053,Q1255921
4153,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642387926578522,Q4689122
4154,[START] title [END],,,,,,Title (property),en,-0.2225919961929321,Q13629195
4154,[START] title 42 [END],,,,,,Title 42,en,-0.1876631081104278,Q7810086
4154,[START] border [END],,,,,,Border,en,-0.2581032812595367,Q133346
4155,[START] afghans [END],,,,,,List of Afghan detainees at Guantanamo Bay,en,-0.4642388820648193,Q4689122
4156,[START] asylum [END],,,,,,Right of asylum,en,-0.3726248145103454,Q11283415
4156,[START] court [END],,,,,,Court,en,-0.4194361567497253,Q41487
4156,[START] policy [END],,,,,,Policy,en,-0.2542411684989929,Q1156854
4157,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4157,[START] agents [END],,,,,,Agent (economics),en,-0.2408892959356308,Q1415187
4157,[START] migrants [END],,,,,,Immigration,en,-0.2622113823890686,Q131288
4158,[START] voters [END],,,,,,Voting,en,-0.2534821331501007,Q189760
4158,[START] poll [END],,,,,,Opinion poll,en,-0.2587638795375824,Q49958
4158,[START] immigration [END],,,,,,Immigration,en,-0.1730318367481231,Q131288
4159,[START] border [END],,,,,,Border,en,-0.258081704378128,Q133346
4159,[START] president [END],,,,,,President (corporate title),en,-0.2404446601867675,Q1255921
4160,[START] migrants [END],,,,,,Immigration,en,-0.2622116208076477,Q131288
4161,[START] border [END],,,,,,Border,en,-0.25808185338974,Q133346
4161,[START] president [END],,,,,,President (corporate title),en,-0.240444540977478,Q1255921
