id,author_person,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
10101,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10102,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10103,[START] Brie Stimson [END],12.0,PER,0.999971866607666,0.0,Brie Stimson,"Стимсон, Генри Льюис",ru,-2.1029670238494877,Q314826
10104,[START] Tucker Carlson [END],14.0,PER,0.9999601244926452,0.0,Tucker Carlson,Tucker Carlson,en,-0.2373288720846176,Q743162
10105,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10106,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10107,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10109,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10110,[START] Tucker Carlson [END],14.0,PER,0.9999601244926452,0.0,Tucker Carlson,Tucker Carlson,en,-0.2373290807008743,Q743162
10112,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10113,[START] Deroy Murdock [END],13.0,PER,0.999992311000824,0.0,Deroy Murdock,Deroy Murdock,en,-0.2157611548900604,Q5262941
10114,[START] Tucker Carlson [END],14.0,PER,0.9999601244926452,0.0,Tucker Carlson,Tucker Carlson,en,-0.2373290807008743,Q743162
10115,[START] Sen. Tom Cotton [END],15.0,PER,0.999997079372406,5.0,Tom Cotton,Tom Cotton,en,-0.1152830868959426,Q3090307
10116,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10117,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10119,[START] Tucker Carlson [END],14.0,PER,0.9999601244926452,0.0,Tucker Carlson,Tucker Carlson,en,-0.2373290807008743,Q743162
10121,[START] Danielle Wallace [END],16.0,PER,0.9999881386756896,0.0,Danielle Wallace,دانيال والاس,ar,-0.6095815896987915,Q174093
10124,[START] Rep. Steve Scalise [END],18.0,PER,0.8754720091819763,3.0,. Steve Scalise,Steve Scalise,en,-0.0745707228779792,Q1857141
10124,[START] Rep. Ann Wagner [END],15.0,PER,0.9999925494194032,5.0,Ann Wagner,Ann Wagner,en,-0.090288795530796,Q3917251
10127,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10128,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10129,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.4098397493362427,Q720306
10130,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10132,[START] Hannah Grossman [END],15.0,PER,0.9999699592590332,0.0,Hannah Grossman,ハンナ・ウッド,ja,-2.406651973724365,Q5649000
10134,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10135,[START]  | New York Post [END],16.0,ORG,0.9999952912330629,3.0,New York Post,New York Post,en,-0.3307192325592041,Q211374
10137,[START] Rep. Yvette Herrell [END],19.0,PER,0.9194158315658568,3.0,. Yvette Herrell,Yvette Herrell,en,-0.0818783044815063,Q16225780
10140,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10141,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10143,[START] Amy Kellogg [END],11.0,PER,0.9999891519546508,0.0,Amy Kellogg,Amy Kellogg,en,-0.1364984065294265,Q4749261
10144,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10144,[START] Griff Jenkins [END],13.0,PER,0.999991774559021,0.0,Griff Jenkins,Griff Jenkins,en,-0.1236340925097465,Q5608750
10145,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.4098396003246307,Q720306
10148,[START] Brie Stimson [END],12.0,PER,0.9999717473983764,0.0,Brie Stimson,"Стимсон, Генри Льюис",ru,-2.1029670238494877,Q314826
10149,[START] Morgan Phillips [END],15.0,PER,0.9999672770500184,0.0,Morgan Phillips,Morgan Phillips,en,-0.3066174983978271,Q6911815
10151,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10153,[START] John Roberts [END],12.0,PER,0.999990463256836,0.0,John Roberts,John Roberts (journalist),en,-0.3578835725784302,Q14949621
10153,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10154,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.4098396003246307,Q720306
10155,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10155,[START] Jennifer Griffin [END],16.0,PER,0.9999737739562988,0.0,Jennifer Griffin,Jennifer Griffin,en,-0.2218938469886779,Q4149763
10157,[START] Maureen Mackey [END],14.0,PER,0.9999906420707704,0.0,Maureen Mackey,Maureen MacDonald,en,-1.574131965637207,Q6792708
10158,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10159,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10160,[START] Maureen Mackey [END],14.0,PER,0.9999906420707704,0.0,Maureen Mackey,Maureen MacDonald,en,-1.574131965637207,Q6792708
10161,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10163,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10165,[START] Howard Kurtz [END],12.0,PER,0.9999868273735046,0.0,Howard Kurtz,Howard Kurtz,en,-0.1433378010988235,Q5920141
10167,[START] Stephen Sorace [END],14.0,PER,0.9999956488609314,0.0,Stephen Sorace,スティーブン・ソマーズ,ja,-2.0469799041748047,Q363402
10168,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022278070449829,Q4679772
10169,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022277474403381,Q4679772
10169,[START] John Roberts [END],12.0,PER,0.999990463256836,0.0,John Roberts,John Roberts (journalist),en,-0.3578837811946869,Q14949621
10170,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10172,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10173,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10175,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10176,[START] Tucker Carlson [END],14.0,PER,0.9999598264694214,0.0,Tucker Carlson,Tucker Carlson,en,-0.2373288422822952,Q743162
10178,[START] Danielle Wallace [END],16.0,PER,0.9999881386756896,0.0,Danielle Wallace,دانيال والاس,ar,-0.6095817685127258,Q174093
10179,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10180,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10181,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10182,[START] Michael McCaul [END],14.0,PER,0.999978005886078,0.0,Michael McCaul,Michael McCaul,en,-0.1715322881937027,Q539509
10183,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10184,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10184,[START] Griff Jenkins [END],13.0,PER,0.999991774559021,0.0,Griff Jenkins,Griff Jenkins,en,-0.1236345022916793,Q5608750
10185,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10187,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.4098396003246307,Q720306
10189,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718656063079834,Q40469
10190,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6023768782615662,Q4679772
10192,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718656957149505,Q40469
10196,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10197,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10198,[START] Michael Ruiz [END],12.0,PER,0.999989092350006,0.0,Michael Ruiz,マイケル・ルイス,ja,-0.5144342184066772,Q311654
10200,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022278070449829,Q4679772
10201,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022277474403381,Q4679772
10202,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10203,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10204,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10205,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10205,[START] Griff Jenkins [END],13.0,PER,0.999991774559021,0.0,Griff Jenkins,Griff Jenkins,en,-0.1236344203352928,Q5608750
10206,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10211,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10212,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10213,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10215,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10215,[START] Griff Jenkins [END],13.0,PER,0.999991774559021,0.0,Griff Jenkins,Griff Jenkins,en,-0.1236340180039405,Q5608750
10216,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10217,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10220,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10228,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10229,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10230,[START]  | New York Post [END],16.0,ORG,0.9999952912330629,3.0,New York Post,New York Post,en,-0.3307192325592041,Q211374
10232,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10234,[START] Nikolas Lanum [END],13.0,PER,0.9999603033065796,0.0,Nikolas Lanum,نيكولاس لوسون,ar,-2.122131824493408,Q15271890
10236,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10237,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022277474403381,Q4679772
10243,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022309064865112,Q4679772
10244,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022307872772217,Q4679772
10247,[START] Tucker Carlson [END],14.0,PER,0.9999601244926452,0.0,Tucker Carlson,Tucker Carlson,en,-0.2373290807008743,Q743162
10248,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022306680679321,Q4679772
10249,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718458175659179,Q40469
10250,[START] Adam Shaw [END],9.0,PER,0.9999948740005492,0.0,Adam Shaw,Adam Shaw (journalist),en,-0.6022308468818665,Q4679772
10294,[START] Patrick J. McDonnell [END],20.0,PER,0.998734712600708,0.0,Patrick J. McDonnell,Patrick McDonnell,en,-0.6158326864242554,Q1382202
10301,[START] Patrick McGreevy [END],16.0,PER,0.9999918937683104,0.0,Patrick McGreevy,Макгриви,ru,-1.9415383338928225,Q248668
10303,[START] Melanie Mason [END],13.0,PER,0.999974012374878,0.0,Melanie Mason,梅蘭妮·蘿倫,zh,-1.9908596277236936,Q234581
10304,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10306,[START] Sarah D. Wire [END],13.0,PER,0.9550016522407532,0.0,Sarah D. Wire,سارة داير,ar,-1.7182310819625854,Q7422265
10308,[START] Sarah Parvini [END],13.0,PER,0.9999880790710448,0.0,Sarah Parvini,莎拉·帕林,zh,-2.21985411643982,Q43144
10311,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.5100010633468628,Q4216868
10314,[START] Patrick J. McDonnell [END],20.0,PER,0.998734712600708,0.0,Patrick J. McDonnell,Patrick McDonnell,en,-0.6158326268196106,Q1382202
10315,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.2704063057899475,Q56064300
10316,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718458175659179,Q40469
10320,[START] Michael Hiltzik [END],15.0,PER,0.9999492168426514,0.0,Michael Hiltzik,Michael Hiltzik,en,-0.2676120698451996,Q6831149
10324,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.2704071402549743,Q56064300
10328,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.5100010633468628,Q4216868
10330,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10337,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10341,[START] Gustavo Arellano [END],16.0,PER,0.9999698400497437,0.0,Gustavo Arellano,Gustavo Arellano,en,-0.2805148959159851,Q17541011
10347,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.270407110452652,Q56064300
10349,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.271845281124115,Q40469
10352,[START] Patrick J. McDonnell [END],20.0,PER,0.998734712600708,0.0,Patrick J. McDonnell,Patrick McDonnell,en,-0.6158326268196106,Q1382202
10355,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.5100010633468628,Q4216868
10358,[START] Justin Chang [END],12.0,PER,0.9999958872795104,0.0,Justin Chang,Justin Chang,en,-0.1674298346042633,Q30687995
10362,[START] Patrick McGreevy [END],16.0,PER,0.9999918937683104,0.0,Patrick McGreevy,Макгриви,ru,-1.9416446685791016,Q248668
10363,[START] Lorraine Ali [END],12.0,PER,0.9999693036079408,0.0,Lorraine Ali,Lorraine Ali,en,-0.2312304824590683,Q6681574
10364,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794954776763916,Q6896573
10365,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10366,[START] Patt Morrison [END],13.0,PER,0.999968409538269,0.0,Patt Morrison,Patt Morrison,en,-0.2391466349363327,Q7148290
10370,[START] Patrick McGreevy [END],16.0,PER,0.9999918937683104,0.0,Patrick McGreevy,Макгриви,ru,-1.941538453102112,Q248668
10371,[START] Gabriel San Román [END],17.0,PER,0.9999895095825196,0.0,Gabriel San Román,"Сан-Роман, Мигель де",ru,-1.9407038688659668,Q2321129
10373,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.5100010633468628,Q4216868
10374,[START] ELLIOT SPAGAT [END],13.0,PER,0.9982913732528688,0.0,ELLIOT SPAGAT,艾略特·史密斯,zh,-1.270622491836548,Q210428
10375,[START] Lorraine Ali [END],12.0,PER,0.9999693036079408,0.0,Lorraine Ali,Lorraine Ali,en,-0.2312552779912948,Q6681574
10376,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.510000705718994,Q4216868
10378,[START] Paige St. John [END],8.0,PER,0.9867172241210938,0.0,Paige St,Paige St. John,en,-0.2333448678255081,Q7124732
10378,[START] Paige St. John [END],14.0,PER,0.992444097995758,10.0,John,Paige St. John,en,-0.2333449721336364,Q7124732
10380,[START] JOSEF FEDERMAN [END],14.0,PER,0.9999278783798218,0.0,JOSEF FEDERMAN,Joseph Foreman,en,-0.836974561214447,Q225855
10381,[START] Donovan X. Ramsey [END],17.0,PER,0.9930944442749025,0.0,Donovan X. Ramsey,ドノヴァン,ja,-1.1220017671585083,Q317427
10387,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.270407110452652,Q56064300
10390,[START] PHILIP MARCELO [END],14.0,PER,0.9998968243598938,0.0,PHILIP MARCELO,フィリップ・マクドナルド,ja,-1.4542330503463743,Q2568461
10391,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.270407110452652,Q56064300
10399,[START] Lorraine Ali [END],12.0,PER,0.9999693036079408,0.0,Lorraine Ali,Lorraine Ali,en,-0.2312550991773605,Q6681574
10401,[START] Steve Lopez [END],11.0,PER,0.9999946355819702,0.0,Steve Lopez,Steve Lopez,en,-0.1642387211322784,Q2347136
10402,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718453109264374,Q40469
10404,[START] Scott Martelle [END],14.0,PER,0.9999955296516418,0.0,Scott Martelle,スコット・マッケンジー,ja,-1.364240050315857,Q326281
10412,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.2704066932201385,Q56064300
10415,[START] Anh Do [END],6.0,PER,0.9999576807022096,0.0,Anh Do,Anh Do,en,-0.2439793050289154,Q4764326
10417,[START] Steve Lopez [END],11.0,PER,0.9999946355819702,0.0,Steve Lopez,Steve Lopez,en,-0.1642391234636306,Q2347136
10419,[START] Gustavo Arellano [END],16.0,PER,0.9999698400497437,0.0,Gustavo Arellano,Gustavo Arellano,en,-0.2804781496524811,Q17541011
10421,[START] Iris Schneider [END],14.0,PER,0.9999797344207764,0.0,Iris Schneider,"Шнайдер, Элиза",ru,-1.9153656959533687,Q270128
10423,[START] Anh Do [END],6.0,PER,0.9999576807022096,0.0,Anh Do,Anh Do,en,-0.243866890668869,Q4764326
10424,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10429,[START] BY KELVIN CHAN [END],14.0,PER,0.9987314343452454,3.0,KELVIN CHAN,楊維新,zh,-1.4699738025665283,Q48918770
10433,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794954776763916,Q6896573
10434,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718656957149505,Q40469
10440,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10444,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718656957149505,Q40469
10446,[START] Patrick J. McDonnell [END],20.0,PER,0.998734712600708,0.0,Patrick J. McDonnell,Patrick McDonnell,en,-0.6158326864242554,Q1382202
10450,[START] Alejandra Reyes-Velarde [END],23.0,PER,0.9998153448104858,0.0,Alejandra Reyes-Velarde,亚历杭德拉·席尔瓦,zh,-1.76820707321167,Q24039960
10452,[START] ELLIOT SPAGAT [END],13.0,PER,0.9982913732528688,0.0,ELLIOT SPAGAT,艾略特·史密斯,zh,-1.2706223726272583,Q210428
10455,[START] Lorraine Ali [END],12.0,PER,0.9999693036079408,0.0,Lorraine Ali,Lorraine Ali,en,-0.2312552779912948,Q6681574
10457,[START] Josh Rottenberg [END],15.0,PER,0.9999949932098388,0.0,Josh Rottenberg,ジョシュ・ロンバーガー,ja,-1.4003863334655762,Q595737
10465,[START] Gustavo Arellano [END],16.0,PER,0.9999698400497437,0.0,Gustavo Arellano,Gustavo Arellano,en,-0.2804783284664154,Q17541011
10466,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.2718458175659179,Q40469
10471,[START] ELLIOT SPAGAT [END],13.0,PER,0.9982913732528688,0.0,ELLIOT SPAGAT,艾略特·史密斯,zh,-1.2704463005065918,Q210428
10473,[START] ELLIOT SPAGAT [END],13.0,PER,0.9982913732528688,0.0,ELLIOT SPAGAT,艾略特·史密斯,zh,-1.2706223726272583,Q210428
10476,[START] Gustavo Arellano [END],16.0,PER,0.9999698400497437,0.0,Gustavo Arellano,Gustavo Arellano,en,-0.2804785668849945,Q17541011
10478,[START] Patt Morrison [END],13.0,PER,0.999968409538269,0.0,Patt Morrison,Patt Morrison,en,-0.2391465306282043,Q7148290
10480,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10486,[START] Susan Straight [END],14.0,PER,0.9999753832817078,0.0,Susan Straight,Susan Straight,en,-0.1369377076625824,Q3505611
10487,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.5100010633468628,Q4216868
10488,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794954776763916,Q6896573
10501,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10510,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10513,[START] Howard Blume [END],12.0,PER,0.9999791979789734,0.0,Howard Blume,هوارد بلوم,ar,-0.5229871869087219,Q1631732
10517,[START] ELLIOT SPAGAT [END],13.0,PER,0.9982913732528688,0.0,ELLIOT SPAGAT,艾略特·史密斯,zh,-1.2706223726272583,Q210428
10521,[START] Andrea Chang [END],12.0,PER,0.9999884963035583,0.0,Andrea Chang,أندريا تشنغ,ar,-1.0755723714828491,Q17560542
10522,[START] ELLIOT SPAGAT [END],13.0,PER,0.9982913732528688,0.0,ELLIOT SPAGAT,艾略特·史密斯,zh,-1.2706223726272583,Q210428
10526,[START] Patrick J. McDonnell [END],20.0,PER,0.998734712600708,0.0,Patrick J. McDonnell,Patrick McDonnell,en,-0.6158326268196106,Q1382202
10527,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.2704088389873504,Q56064300
10529,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794954776763916,Q6896573
10538,[START] Patrick McGreevy [END],16.0,PER,0.9999918937683104,0.0,Patrick McGreevy,Макгриви,ru,-1.941538453102112,Q248668
10540,[START] Andrea Castillo [END],15.0,PER,0.9999735355377196,0.0,Andrea Castillo,"Кастильо, Андрес",ru,-1.5100010633468628,Q4216868
10544,[START] Daniela Gerson [END],14.0,PER,0.999985933303833,0.0,Daniela Gerson,Daniel Gerson,en,-1.3580321073532104,Q4473347
10547,[START] Molly Hennessy-Fiske [END],20.0,PER,0.9999060034751892,0.0,Molly Hennessy-Fiske,مولي فيسك,ar,-1.2794952392578125,Q6896573
10549,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.2704063057899475,Q56064300
10550,[START] Jean Guerrero [END],13.0,PER,0.9999906420707704,0.0,Jean Guerrero,Jean Guerrero,en,-0.2704071402549743,Q56064300
