id,author_person,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
3523,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3524,[START] Kaelan Deese [END],12.0,PER,0.999987781047821,0.0,Kaelan Deese,List of Star Wars species (K–O),en,-0.8144680857658386,Q3971250
3525,[START] Conn Carroll [END],12.0,PER,0.999960958957672,0.0,Conn Carroll,"Кэрролл, Джонатан",ru,-1.560513973236084,Q727079
3526,[START] Elizabeth Faddis [END],16.0,PER,0.9999818801879884,0.0,Elizabeth Faddis,إليزابيث كوك,ar,-2.039942741394043,Q5362618
3527,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3528,[START] Conn Carroll [END],12.0,PER,0.999960958957672,0.0,Conn Carroll,"Кэрролл, Джонатан",ru,-1.5605137348175049,Q727079
3529,[START] Misty Severi [END],12.0,PER,0.99984610080719,0.0,Misty Severi,List of The Sopranos characters – Friends and family,en,-0.5723406076431274,Q16932142
3530,[START] Virginia Aabram [END],15.0,PER,0.999961256980896,0.0,Virginia Aabram,فيرجينيا,ar,-1.9592616558074951,Q1370
3531,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3532,[START] Emily Brooks [END],12.0,PER,0.9999828338623048,0.0,Emily Brooks,List of New York City Ballet dancers,en,-0.5983172655105591,Q6591901
3533,[START] RJ Hauman [END],9.0,PER,0.947100043296814,0.0,RJ Hauman,R. J. Huggins,en,-2.1105844974517822,Q16192752
3534,[START] Michael Barone [END],14.0,PER,0.9999802708625792,0.0,Michael Barone,Michael Barone (pundit),en,-0.1658506840467453,Q6828446
3535,[START] Michael Rubin [END],13.0,PER,0.9999858736991882,0.0,Michael Rubin,Michael Rubin,en,-0.27836844325065613,Q1605031
3536,[START] Emma Colton [END],11.0,PER,0.9999828338623048,0.0,Emma Colton,List of The Sopranos characters – Friends and family,en,-0.6048499345779419,Q16932142
3537,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796884059906006,Q4750359
3538,[START]  Jon Styf | The Center Square [END],9.0,PER,0.9999926686286926,1.0,Jon Styf,List of The Sopranos characters in the Soprano crime family,en,-0.8663575053215027,Q6609337
3538,[START]  Jon Styf | The Center Square [END],29.0,ORG,0.6427682042121887,12.0,The Center Square,List of The Sopranos characters in the Soprano crime family,en,-0.8663575053215027,Q6609337
3539,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796884059906006,Q4750359
3540,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.40962088108062744,Q720306
3541,[START] Barnini Chakraborty [END],19.0,PER,0.9999387860298156,0.0,Barnini Chakraborty,Bernini (surname),en,-2.3289501667022705,Q826636
3542,[START] Cole Lauterbach | The Center Square [END],15.0,PER,0.9999762773513794,0.0,Cole Lauterbach,科尔·波特,zh,-2.31474232673645,Q215120
3542,[START] Cole Lauterbach | The Center Square [END],35.0,LOC,0.9213005900382996,18.0,The Center Square,科尔·波特,zh,-2.31474232673645,Q215120
3543,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796884059906006,Q4750359
3545,[START] Beth Bailey [END],11.0,PER,0.9999924302101136,0.0,Beth Bailey,Beth Bailey,en,-0.18239985406398773,Q4897448
3546,[START] Julia Johnson [END],13.0,PER,0.9999700784683228,0.0,Julia Johnson,Julia Johnson,en,-0.21392491459846497,Q6306488
3547,[START] Carly Roman [END],11.0,PER,0.9999740719795228,0.0,Carly Roman,Carly,nl,-2.173255205154419,Q1030272
3548,[START] Rob Crilly [END],10.0,PER,0.9999957084655762,0.0,Rob Crilly,Rob Crilly,en,-0.1488926112651825,Q7340059
3549,[START] Tom Joyce [END],9.0,PER,0.9999957084655762,0.0,Tom Joyce,Tom Joyce,en,-0.18098953366279602,Q7816375
3550,[START] Jeremy Beaman [END],13.0,PER,0.9999918341636658,0.0,Jeremy Beaman,杰里米·埃文斯,zh,-2.0428543090820312,Q1363787
3551,[START] Mica Soellner [END],13.0,PER,0.9997297525405884,0.0,Mica Soellner,ミカ・ジェル,ja,-2.3284480571746826,Q11341894
3552,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3554,[START] Joseph Simonson [END],15.0,PER,0.9999904036521912,0.0,Joseph Simonson,조지프 심슨,ko,-1.1920255422592163,Q3180184
3555,[START] Misty Severi [END],12.0,PER,0.9998462200164796,0.0,Misty Severi,List of The Sopranos characters – Friends and family,en,-0.5723407864570618,Q16932142
3556,[START] Will Collins [END],12.0,PER,0.9999974370002748,0.0,Will Collins,"Коллинз, Уильям",ru,-0.9373631477355957,Q412220
3557,[START] W. James Antle III [END],18.0,PER,0.999596357345581,3.0,James Antle III,W. James Antle III,en,-0.24718938767910004,Q159664
3558,[START] Naomi Lim [END],9.0,PER,0.9999866485595704,0.0,Naomi Lim,List of The Apprentice candidates (British series 6),en,-0.4947497546672821,Q6599452
3559,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017213225364685,Q16243729
3560,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017159581184387,Q16243729
3561,[START] Jake Dima [END],9.0,PER,0.9999880790710448,0.0,Jake Dima,جاك ديمى,ar,-1.2369811534881592,Q312258
3562,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3563,[START] Haisten Willis [END],14.0,PER,0.9999746084213256,0.0,Haisten Willis,ハイステンボス宮殿,ja,-2.835766315460205,Q1072284
3564,[START] Heather Hamilton [END],16.0,PER,0.9999876618385316,0.0,Heather Hamilton,Heather Hamilton,pl,-0.9277876019477844,Q9286920
3565,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3566,[START] Zachary Halaschak [END],17.0,PER,0.9999702572822572,0.0,Zachary Halaschak,ザッカリー・アンドリュース,ja,-2.501361846923828,Q4023594
3567,[START] Jake Dima [END],9.0,PER,0.9999880790710448,0.0,Jake Dima,جاك ديمى,ar,-1.2369811534881592,Q312258
3568,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3569,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3570,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3571,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3572,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3573,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3574,[START] Carly Roman [END],11.0,PER,0.9999740719795228,0.0,Carly Roman,Carly,nl,-2.1730942726135254,Q1030272
3575,[START] Barnini Chakraborty [END],19.0,PER,0.9999387860298156,0.0,Barnini Chakraborty,Bernini (surname),en,-2.329139232635498,Q826636
3576,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3577,[START] Stephen L. Miller [END],17.0,PER,0.9810909628868104,0.0,Stephen L. Miller,Stephen Miller (writer),en,-0.2732999920845032,Q15707390
3578,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3579,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3580,[START] Conn Carroll [END],12.0,PER,0.9999606013298036,0.0,Conn Carroll,"Кэрролл, Джонатан",ru,-1.560513973236084,Q727079
3581,[START] Salena Zito [END],11.0,PER,0.9999568462371826,0.0,Salena Zito,Salena,en,-1.872187852859497,Q7404275
3582,[START] Jake Dima [END],9.0,PER,0.9999880790710448,0.0,Jake Dima,جاك ديمى,ar,-1.2369811534881592,Q312258
3583,[START] Max Thornberry [END],14.0,PER,0.999990940093994,0.0,Max Thornberry,ماكس ثورنبيرغ,ar,-1.80027437210083,Q6795309
3584,[START] Naomi Lim [END],9.0,PER,0.9999866485595704,0.0,Naomi Lim,List of The Apprentice candidates (British series 6),en,-0.4947497546672821,Q6599452
3586,[START] Washington Examiner Staff [END],19.0,ORG,0.9999849796295166,0.0,Washington Examiner,Washington Examiner,en,-0.4729682505130768,Q255700
3587,[START] Misty Severi [END],12.0,PER,0.9998462200164796,0.0,Misty Severi,List of The Sopranos characters – Friends and family,en,-0.5723407864570618,Q16932142
3588,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017144680023193,Q16243729
3589,[START] Bethany Blankley [END],16.0,PER,0.9999788999557496,0.0,Bethany Blankley,ベサニー・ハミルトン,ja,-1.901424527168274,Q234216
3589,[START] The Center Square contributor [END],17.0,ORG,0.9996379017829896,0.0,The Center Square,List of people on the postage stamps of the United States,en,-0.6621349453926086,Q6633142
3590,[START] Heather Hamilton [END],16.0,PER,0.9999876618385316,0.0,Heather Hamilton,Heather Hamilton,pl,-0.9277877807617188,Q9286920
3591,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017141699790955,Q16243729
3592,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3593,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3594,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3595,[START] Emma Colton [END],11.0,PER,0.9999828338623048,0.0,Emma Colton,List of The Sopranos characters – Friends and family,en,-0.6051320433616638,Q16932142
3596,[START] Beth Bailey [END],11.0,PER,0.9999924302101136,0.0,Beth Bailey,Beth Bailey,en,-0.18240986764431,Q4897448
3597,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3598,[START] David Hogberg [END],13.0,PER,0.9999821782112122,0.0,David Hogberg,David Högberg,en,-1.0047928094863892,Q47516867
3599,[START] Kate Scanlon [END],12.0,PER,0.999988853931427,0.0,Kate Scanlon,"Скэнлон, Крэйг",ru,-1.488059639930725,Q4422795
3600,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3601,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.341883897781372,Q7815685
3602,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418842554092407,Q7815685
3603,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3604,[START] Asher Notheis [END],13.0,PER,0.999984085559845,0.0,Asher Notheis,アッシャー (歌手),ja,-1.3835021257400513,Q165911
3605,[START] Jake Dima [END],9.0,PER,0.9999880790710448,0.0,Jake Dima,جاك ديمى,ar,-1.2369811534881592,Q312258
3606,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017141699790955,Q16243729
3607,[START] Associated Press [END],16.0,ORG,0.9999962449073792,0.0,Associated Press,Associated Press,en,-0.27184581756591797,Q40469
3608,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3609,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3610,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3612,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.341883897781372,Q7815685
3613,[START] Michael Barone [END],14.0,PER,0.9999802708625792,0.0,Michael Barone,Michael Barone (pundit),en,-0.16586807370185852,Q6828446
3614,[START] Jamie McIntyre [END],14.0,PER,0.9999907612800598,0.0,Jamie McIntyre,Jamie McIntyre,en,-0.16723397374153137,Q6147217
3615,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3616,[START] Mike Brest [END],10.0,PER,0.9999836087226868,0.0,Mike Brest,マイク・ブッシュ,ja,-1.666236400604248,Q624471
3617,[START] Rob Crilly [END],10.0,PER,0.9999956488609314,0.0,Rob Crilly,Rob Crilly,en,-0.14889280498027802,Q7340059
3618,[START] Joel Gehrke [END],11.0,PER,0.9999958872795104,0.0,Joel Gehrke,ジョエル・マーレイ,ja,-2.070138931274414,Q1120939
3619,[START] W. James Antle III [END],18.0,PER,0.999596357345581,3.0,James Antle III,W. James Antle III,en,-0.2471892088651657,Q159664
3620,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3417251110076904,Q7815685
3621,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796884059906006,Q4750359
3622,[START] Jessica Anderson & James Jay Carafano [END],16.0,PER,0.999993085861206,0.0,Jessica Anderson,James Jay Carafano,en,-0.5242146849632263,Q1680130
3622,[START] Jessica Anderson & James Jay Carafano [END],37.0,PER,0.99997878074646,19.0,James Jay Carafano,James Jay Carafano,en,-0.5242146253585815,Q1680130
3623,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796886444091797,Q4750359
3624,[START] Kaelan Deese [END],12.0,PER,0.999987781047821,0.0,Kaelan Deese,List of Star Wars species (K–O),en,-0.8144680857658386,Q3971250
3625,[START] Jake Dima [END],9.0,PER,0.9999880790710448,0.0,Jake Dima,جاك ديمى,ar,-1.2369811534881592,Q312258
3626,[START] Ryan King [END],9.0,PER,0.999994456768036,0.0,Ryan King,Ryan King,en,-0.31906330585479736,Q20640722
3627,[START] Christian Datoc [END],15.0,PER,0.9999811053276062,0.0,Christian Datoc,クリスチャン・ダニエルス,ja,-2.359196424484253,Q11299224
3628,[START] Juliegrace Brufke [END],17.0,PER,0.9999370574951172,0.0,Juliegrace Brufke,茱莉·克莉絲蒂,zh,-2.1513171195983887,Q181413
3629,[START] Nicholas Rowan [END],14.0,PER,0.9999826550483704,0.0,Nicholas Rowan,نيكولاس روبنسون,ar,-1.710543155670166,Q7026133
3630,[START] Michael Lee [END],11.0,PER,0.999995768070221,0.0,Michael Lee,Michael Lee (musician),en,-0.42051205039024353,Q433281
3631,[START] Sarah Westwood [END],14.0,PER,0.999980628490448,0.0,Sarah Westwood,Sarah Westwood,en,-0.18259316682815552,Q56486389
3632,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3633,[START] Carly Roman [END],11.0,PER,0.9999740719795228,0.0,Carly Roman,Carly,nl,-2.1730942726135254,Q1030272
3634,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017213225364685,Q16243729
3635,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3636,[START] Tom Joyce [END],9.0,PER,0.9999957084655762,0.0,Tom Joyce,Tom Joyce,en,-0.18098904192447662,Q7816375
3637,[START] Virginia Aabram [END],15.0,PER,0.9999613165855408,0.0,Virginia Aabram,فيرجينيا,ar,-1.9592617750167847,Q1370
3638,[START] Christian Datoc [END],15.0,PER,0.9999811053276062,0.0,Christian Datoc,クリスチャン・ダニエルス,ja,-2.359196424484253,Q11299224
3639,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.40983960032463074,Q720306
3640,[START] Rep. Ken Calvert [END],16.0,PER,0.9369871616363524,3.0,. Ken Calvert,Ken Calvert,en,-0.10354572534561157,Q538978
3641,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3642,[START] Michael Lee [END],11.0,PER,0.999995768070221,0.0,Michael Lee,Michael Lee (musician),en,-0.42051196098327637,Q433281
3643,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3644,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796886444091797,Q4750359
3645,[START] Lawrence Richard [END],16.0,PER,0.9999919533729552,0.0,Lawrence Richard,Richard Lawrence (politician),en,-0.9863478541374207,Q7327281
3646,[START] Nicholas Rowan [END],14.0,PER,0.9999826550483704,0.0,Nicholas Rowan,نيكولاس روبنسون,ar,-1.7104601860046387,Q7026133
3647,[START] Carly Ortiz-Lytle [END],17.0,PER,0.9999807476997375,0.0,Carly Ortiz-Lytle,Carly Lloyd,en,-1.8855112791061401,Q445344
3648,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796886444091797,Q4750359
3650,[START] Haisten Willis [END],14.0,PER,0.9999746084213256,0.0,Haisten Willis,ハイステンボス宮殿,ja,-2.835766315460205,Q1072284
3651,[START] Misty Severi [END],12.0,PER,0.9998462200164796,0.0,Misty Severi,List of The Sopranos characters – Friends and family,en,-0.5723407864570618,Q16932142
3652,[START] W. James Antle III [END],18.0,PER,0.999596357345581,3.0,James Antle III,W. James Antle III,en,-0.24718934297561646,Q159664
3654,[START] Virginia Aabram [END],15.0,PER,0.9999613165855408,0.0,Virginia Aabram,فيرجينيا,ar,-1.9592617750167847,Q1370
3655,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3656,[START] Abraham Mahshie [END],15.0,PER,0.9999915957450868,0.0,Abraham Mahshie,アブラハム・マプー,ja,-1.7035771608352661,Q330301
3657,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3658,[START] Emma Colton [END],11.0,PER,0.9999828338623048,0.0,Emma Colton,List of The Sopranos characters – Friends and family,en,-0.605131983757019,Q16932142
3659,[START] Misty Severi [END],12.0,PER,0.9998462200164796,0.0,Misty Severi,List of The Sopranos characters – Friends and family,en,-0.5723408460617065,Q16932142
3660,[START] Julia Johnson [END],13.0,PER,0.9999700784683228,0.0,Julia Johnson,Julia Johnson,en,-0.21391138434410095,Q6306488
3661,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3662,[START] Kaylee McGhee White [END],19.0,PER,0.9999931454658508,0.0,Kaylee McGhee White,"Уайт, Кэти",ru,-1.9631372690200806,Q2742628
3663,[START] Jimmy Sengenberger [END],18.0,PER,0.9999887943267822,0.0,Jimmy Sengenberger,ジミー・ヘイスティングス,ja,-1.7453731298446655,Q919670
3664,[START] Conn Carroll [END],12.0,PER,0.9999606013298036,0.0,Conn Carroll,"Кэрролл, Джонатан",ru,-1.5605136156082153,Q727079
3665,[START] Zachary Halaschak [END],17.0,PER,0.9999702572822572,0.0,Zachary Halaschak,ザッカリー・アンドリュース,ja,-2.501361846923828,Q4023594
3666,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3667,[START] Mike Brest [END],10.0,PER,0.9999836087226868,0.0,Mike Brest,マイク・ブッシュ,ja,-1.666236400604248,Q624471
3668,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3670,[START] Conn Carroll [END],12.0,PER,0.9999606013298036,0.0,Conn Carroll,"Кэрролл, Джонатан",ru,-1.5605136156082153,Q727079
3671,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3672,[START] Michael Barone [END],14.0,PER,0.9999802708625792,0.0,Michael Barone,Michael Barone (pundit),en,-0.16586780548095703,Q6828446
3673,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3674,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3675,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3676,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3677,[START] Byron York [END],10.0,PER,0.9983848929405212,0.0,Byron York,Byron York,en,-0.25525790452957153,Q5004500
3678,[START] Rep. Mike Garcia [END],16.0,PER,0.9999932646751404,5.0,Mike Garcia,"Mike Garcia (baseball, born 1923)",en,-0.5216891765594482,Q3313316
3679,[START] Tiana Lowe [END],10.0,PER,0.9999696016311646,0.0,Tiana Lowe,تينا لويز,ar,-1.8255555629730225,Q456055
3680,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3681,[START] Beth Bailey [END],11.0,PER,0.9999924302101136,0.0,Beth Bailey,Beth Bailey,en,-0.18241029977798462,Q4897448
3682,[START] Jamie McIntyre [END],14.0,PER,0.9999907612800598,0.0,Jamie McIntyre,Jamie McIntyre,en,-0.16723397374153137,Q6147217
3683,[START] Anna Giaritelli [END],15.0,PER,0.999911904335022,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3684,[START] W. James Antle III [END],18.0,PER,0.9995957016944884,3.0,James Antle III,W. James Antle III,en,-0.24718934297561646,Q159664
3685,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017144680023193,Q16243729
3686,[START] Michael Lee [END],11.0,PER,0.999995768070221,0.0,Michael Lee,Michael Lee (musician),en,-0.42051196098327637,Q433281
3687,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017213225364685,Q16243729
3688,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3689,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3690,[START] Jeremy Beaman [END],13.0,PER,0.9999918341636658,0.0,Jeremy Beaman,杰里米·埃文斯,zh,-2.0428543090820312,Q1363787
3691,[START] Emma Colton [END],11.0,PER,0.9999828338623048,0.0,Emma Colton,List of The Sopranos characters – Friends and family,en,-0.6051318049430847,Q16932142
3692,[START] Christian Datoc [END],15.0,PER,0.9999811053276062,0.0,Christian Datoc,クリスチャン・ダニエルス,ja,-2.359196424484253,Q11299224
3693,[START] Andrew Mark Miller [END],18.0,PER,0.9999937415122986,0.0,Andrew Mark Miller,Andrew Miller (novelist),en,-0.4098397493362427,Q720306
3694,[START] Michael Barone [END],14.0,PER,0.9999802708625792,0.0,Michael Barone,Michael Barone (pundit),en,-0.16586771607398987,Q6828446
3695,[START] Beth Bailey [END],11.0,PER,0.9999924302101136,0.0,Beth Bailey,Beth Bailey,en,-0.18240982294082642,Q4897448
3696,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.478663921356201,Q4750359
3697,[START] Paul Bedard [END],11.0,PER,0.9999914765357972,0.0,Paul Bedard,Paul Bedard,en,-0.35017213225364685,Q16243729
3698,[START] Conn Carroll [END],12.0,PER,0.999960958957672,0.0,Conn Carroll,"Кэрролл, Джонатан",ru,-1.560513973236084,Q727079
3699,[START] Mike Brest [END],10.0,PER,0.9999836087226868,0.0,Mike Brest,マイク・ブッシュ,ja,-1.6662362813949585,Q624471
3700,[START] Barnini Chakraborty [END],19.0,PER,0.9999387860298156,0.0,Barnini Chakraborty,Bernini (surname),en,-2.329139232635498,Q826636
3701,[START] Tori Richards [END],13.0,PER,0.9999533891677856,0.0,Tori Richards,トリー・ウィルソン,ja,-1.4682643413543701,Q231173
3702,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3704,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3705,[START] Byron York [END],10.0,PER,0.9983057379722596,0.0,Byron York,Byron York,en,-0.255258172750473,Q5004500
3707,[START] Jackson Richman [END],15.0,PER,0.9999893307685852,0.0,Jackson Richman,ジャクソン・ウィリアムズ,ja,-1.4353270530700684,Q17640633
3708,[START] Naomi Lim [END],9.0,PER,0.9999866485595704,0.0,Naomi Lim,List of The Apprentice candidates (British series 6),en,-0.4947497546672821,Q6599452
3709,[START] Naomi Lim [END],9.0,PER,0.9999866485595704,0.0,Naomi Lim,List of The Apprentice candidates (British series 6),en,-0.4947497546672821,Q6599452
3710,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4786641597747803,Q4750359
3711,[START] Eddie Scarry [END],12.0,PER,0.9999969005584716,0.0,Eddie Scarry,"Скарри, Ричард",ru,-1.5818287134170532,Q724817
3712,[START] Jamie McIntyre [END],14.0,PER,0.9999907612800598,0.0,Jamie McIntyre,Jamie McIntyre,en,-0.16723456978797913,Q6147217
3713,[START] Katherine Doyle [END],15.0,PER,0.9999898076057434,0.0,Katherine Doyle,Katherine St. Clair,en,-1.3418841361999512,Q7815685
3714,[START] Anna Giaritelli [END],15.0,PER,0.9999120235443116,0.0,Anna Giaritelli,安娜·嘉蕾,zh,-2.4796886444091797,Q4750359
