id,author_organization,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
3942,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3943,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3944,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3945,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3946,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3947,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3948,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3949,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3950,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3951,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3952,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3953,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3954,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3955,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3956,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3957,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3958,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3959,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3960,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3961,[START] Prism [END],4.0,ORG,0.5024074912071228,0.0,Pris,Prism (band),en,-0.23109589517116547,Q25056015
3962,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3963,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3964,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3965,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3966,[START] Common Dreams [END],,,,,,Common Dreams,en,-0.17729921638965607,Q5153336
3967,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3968,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3969,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3970,[START] Prism [END],4.0,ORG,0.5024074912071228,0.0,Pris,Prism (band),en,-0.23109568655490875,Q25056015
3971,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3972,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3973,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3974,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3975,[START] Common Dreams [END],,,,,,Common Dreams,en,-0.1772993505001068,Q5153336
3976,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3977,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3978,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3979,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3980,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3981,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3982,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3983,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3984,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3985,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3986,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3987,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3988,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3989,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3990,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3991,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3992,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3993,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3994,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3995,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
3996,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
3997,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
3998,[START] Labor Notes [END],,,,,,Labor Notes (organization),en,-0.17930284142494202,Q6467176
3999,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
4000,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
4001,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
4002,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
4003,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300938546657562,Q3304315
4004,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
4005,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.43009379506111145,Q3304315
4006,[START] Truthout [END],8.0,ORG,0.9999793171882628,0.0,Truthout,Truthout,en,-0.4300936162471771,Q3304315
4988,[START] AP [END],2.0,ORG,0.9999760389328004,0.0,AP,Port lotniczy Aleppo,pl,-0.8879237771034241,Q1420222
5181,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5182,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5183,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5184,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5185,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5186,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5187,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5188,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5189,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5190,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5191,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5192,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5193,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5194,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5195,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5196,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5197,[START] Prism [END],4.0,ORG,0.5024074912071228,0.0,Pris,Prism (band),en,-0.23109623789787292,Q25056015
5198,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5199,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5200,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5201,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5202,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5203,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5204,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5205,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5206,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5207,[START] Prism [END],4.0,ORG,0.5024074912071228,0.0,Pris,Prism (band),en,-0.23109623789787292,Q25056015
5208,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5209,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5210,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5211,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5212,[START] Community [END],,,,,,Community,en,-0.2176017016172409,Q177634
5213,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5214,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5215,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5216,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5217,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5218,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5219,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5220,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5221,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5222,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5223,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5224,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5225,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5226,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5227,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5228,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5229,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5230,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5231,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5232,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5233,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5234,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5235,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5236,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5237,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5238,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5239,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5240,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5241,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5242,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5243,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5244,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5245,[START] Community [END],,,,,,Community,en,-0.21760194003582,Q177634
5246,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5247,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5249,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5250,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5251,[START] Community [END],,,,,,Community,en,-0.21760194003582,Q177634
5252,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5253,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5254,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5255,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5256,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5257,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5258,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5260,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5261,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5262,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5263,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5264,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5265,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5267,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5268,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5269,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5270,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5271,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5272,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5273,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5274,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5275,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5276,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5277,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5278,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5279,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5280,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5281,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5282,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5283,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5284,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5285,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5287,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5288,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5289,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5290,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5291,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5293,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5294,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5295,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5296,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5297,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5299,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5300,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5301,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5302,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5303,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5304,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5305,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5306,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5307,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5308,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5309,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5310,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5311,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5312,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5313,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5314,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5317,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5318,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5319,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5320,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5321,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5322,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5323,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5324,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5325,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839357376099,Q1272560
5326,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5327,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870840549468994,Q1272560
5328,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
5329,[START] Daily Kos Staff [END],9.0,ORG,0.9999952912330629,0.0,Daily Kos,Daily Kos,en,-0.5870839953422546,Q1272560
